Average Domestic Airline Itinerary Fares By Origin City for Q1 2023 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
264,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,227.01,227.01," 2,835 ",,,,,,,,,,,
265,CLL,Easterwood Field,College Station/Bryan,TX,615.61,615.61," 2,696 ",,,,,,,,,,,
266,LWS,Lewiston Nez Perce County,Lewiston,ID,553.99,553.99," 2,577 ",,,,,,,,,,,
267,TYR,Tyler Pounds Regional,Tyler,TX,625.05,625.05," 2,555 ",,,,,,,,,,,
268,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,527.75,527.75," 2,410 ",,,,,,,,,,,
269,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,150.07,150.07," 2,404 ",,,,,,,,,,,
270,MQT,Marquette Sawyer Regional,Marquette,MI,554.84,554.84," 2,351 ",,,,,,,,,,,
271,VLD,Valdosta Regional,Valdosta,GA,739.29,739.29," 2,319 ",,,,,,,,,,,
272,TXK,Texarkana Regional-Webb Field,Texarkana,AR,572.84,572.84," 2,313 ",,,,,,,,,,,
273,GTR,Golden Triangle Regional,Columbus,MS,718.70,718.70," 2,208 ",,,,,,,,,,,
274,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,518.79,518.79," 2,174 ",,,,,,,,,,,
275,OME,Nome Airport,Nome,AK,539.16,539.16," 2,131 ",,,,,,,,,,,
276,DHN,Dothan Regional,Dothan,AL,783.04,783.04," 2,019 ",,,,,,,,,,,
277,EAT,Pangborn Memorial,Wenatchee,WA,528.90,528.90," 1,991 ",,,,,,,,,,,
278,ABY,Southwest Georgia Regional,Albany,GA,704.90,704.90," 1,956 ",,,,,,,,,,,
279,OTZ,Ralph Wien Memorial,Kotzebue,AK,504.41,504.41," 1,913 ",,,,,,,,,,,
280,FLO,Florence Regional,Florence,SC,468.18,468.18," 1,888 ",,,,,,,,,,,
281,ALW,Walla Walla Regional,Walla Walla,WA,402.18,402.18," 1,871 ",,,,,,,,,,,
282,PGV,Pitt Greenville,Greenville,NC,495.06,495.06," 1,794 ",,,,,,,,,,,
283,GCK,Garden City Regional,Garden City,KS,628.70,628.70," 1,772 ",,,,,,,,,,,
284,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,523.87,523.87," 1,766 ",,,,,,,,,,,
285,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,663.14,663.14," 1,761 ",,,,,,,,,,,
286,DRT,Del Rio International,Del Rio,TX,472.66,472.66," 1,742 ",,,,,,,,,,,
287,COD,Yellowstone Regional,Cody,WY,628.46,628.46," 1,715 ",,,,,,,,,,,
288,SPN,Francisco C. Ada Saipan International,Saipan,TT,544.90,544.90," 1,674 ",,,,,,,,,,,
289,SWO,Stillwater Regional,Stillwater,OK,515.05,515.05," 1,656 ",,,,,,,,,,,
290,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,465.95,465.95," 1,638 ",,,,,,,,,,,
291,STC,St. Cloud Regional,St. Cloud,MN,281.14,281.14," 1,602 ",,,,,,,,,,,
292,BJI,Bemidji Regional,Bemidji,MN,626.26,626.26," 1,580 ",,,,,,,,,,,
293,GGG,East Texas Regional,Longview,TX,543.29,543.29," 1,544 ",,,,,,,,,,,
294,ABR,Aberdeen Regional,Aberdeen,SD,743.06,743.06," 1,504 ",,,,,,,,,,,
295,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,595.70,595.70," 1,491 ",,,,,,,,,,,
296,BQK,Brunswick Golden Isles,Brunswick,GA,647.23,647.23," 1,440 ",,,,,,,,,,,
297,CIU,Chippewa County International,Sault Ste. Marie,MI,621.28,621.28," 1,430 ",,,,,,,,,,,
298,ART,Watertown International,Watertown,NY,395.69,395.69," 1,415 ",,,,,,,,,,,
299,DLG,Dillingham Airport,Dillingham,AK,538.24,538.24," 1,397 ",,,,,,,,,,,
300,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,704.81,704.81," 1,382 ",,,,,,,,,,,
301,GCC,Northeast Wyoming Regional,Gillette,WY,607.47,607.47," 1,379 ",,,,,,,,,,,
302,BRD,Brainerd Lakes Regional,Brainerd,MN,679.62,679.62," 1,324 ",,,,,,,,,,,
303,SHR,Sheridan County,Sheridan,WY,614.12,614.12," 1,300 ",,,,,,,,,,,
304,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,583.29,583.29," 1,287 ",,,,,,,,,,,
305,RHI,Rhinelander/Oneida County,Rhinelander,WI,698.35,698.35," 1,281 ",,,,,,,,,,,
306,PPG,Pago Pago International,Pago Pago,TT,1276.81,1276.81," 1,272 ",,,,,,,,,,,
307,ESC,Delta County,Escanaba,MI,564.65,564.65," 1,268 ",,,,,,,,,,,
308,SCC,Deadhorse Airport,Deadhorse,AK,516.54,516.54," 1,246 ",,,,,,,,,,,
309,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,518.11,518.11," 1,181 ",,,,,,,,,,,
310,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,747.51,747.51," 1,149 ",,,,,,,,,,,
311,EAR,Kearney Regional,Kearney,NE,649.92,649.92," 1,142 ",,,,,,,,,,,
312,IMT,Ford,Iron Mountain/Kingsfd,MI,533.65,533.65," 1,141 ",,,,,,,,,,,
313,CMX,Houghton County Memorial,Hancock/Houghton,MI,592.34,592.34," 1,056 ",,,,,,,,,,,
314,BTM,Bert Mooney,Butte,MT,604.02,604.02," 1,024 ",,,,,,,,,,,
315,HOB,Lea County Regional,Hobbs,NM,436.76,436.76," 1,013 ",,,,,,,,,,,
316,AKN,King Salmon Airport,King Salmon,AK,578.46,578.46, 980 ,,,,,,,,,,,
317,LAR,Laramie Regional,Laramie,WY,533.99,533.99, 969 ,,,,,,,,,,,
318,PSG,Petersburg James A Johnson,Petersburg,AK,492.84,492.84, 963 ,,,,,,,,,,,
319,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,506.92,506.92, 942 ,,,,,,,,,,,
320,PQI,Presque Isle International,Presque Isle/Houlton,ME,503.94,503.94, 941 ,,,,,,,,,,,
321,EAU,Chippewa Valley Regional,Eau Claire,WI,291.07,291.07, 917 ,,,,,,,,,,,
322,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,114.65,114.65, 893 ,,,,,,,,,,,
323,HIB,Range Regional,Hibbing,MN,686.00,686.00, 859 ,,,,,,,,,,,
324,RKS,Southwest Wyoming Regional,Rock Springs,WY,691.32,691.32, 850 ,,,,,,,,,,,
325,DBQ,Dubuque Regional,Dubuque,IA,157.88,157.88, 847 ,,,,,,,,,,,
326,JLN,Joplin Regional,Joplin,MO,520.53,520.53, 830 ,,,,,,,,,,,
327,ALO,Waterloo Regional,Waterloo,IA,573.48,573.48, 829 ,,,,,,,,,,,
328,OWB,Owensboro Daviess County Regional,Owensboro,KY,150.83,150.83, 827 ,,,,,,,,,,,
329,CDV,Merle K Mudhole Smith,Cordova,AK,498.35,498.35, 796 ,,,,,,,,,,,
330,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,279.42,279.42, 779 ,,,,,,,,,,,
331,APN,Alpena County Regional,Alpena,MI,646.29,646.29, 773 ,,,,,,,,,,,
332,CDC,Cedar City Regional,Cedar City,UT,495.19,495.19, 757 ,,,,,,,,,,,
333,RIW,Central Wyoming Regional,Riverton/Lander,WY,571.00,571.00, 727 ,,,,,,,,,,,
334,PIH,Pocatello Regional,Pocatello,ID,777.10,777.10, 719 ,,,,,,,,,,,
334,SLN,Salina Regional,Salina,KS,419.31,419.31, 719 ,,,,,,,,,,,
336,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,562.51,562.51, 685 ,,,,,,,,,,,
337,MEI,Key Field,Meridian,MS,482.75,482.75, 680 ,,,,,,,,,,,
338,CNY,Canyonlands Regional,Moab,UT,425.68,425.68, 677 ,,,,,,,,,,,
339,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,451.49,451.49, 655 ,,,,,,,,,,,
340,PAH,Barkley Regional,Paducah,KY,585.12,585.12, 606 ,,,,,,,,,,,
341,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,546.19,546.19, 602 ,,,,,,,,,,,
342,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,592.94,592.94, 600 ,,,,,,,,,,,
343,WRG,Wrangell Airport,Wrangell,AK,561.51,561.51, 599 ,,,,,,,,,,,
344,PIR,Pierre Regional,Pierre,SD,653.08,653.08, 581 ,,,,,,,,,,,
345,EKO,Elko Regional,Elko,NV,636.47,636.47, 558 ,,,,,,,,,,,
346,MKG,Muskegon County,Muskegon,MI,551.93,551.93, 535 ,,,,,,,,,,,
347,HYA,Cape Cod Gateway,Hyannis,MA,568.25,568.25, 533 ,,,,,,,,,,,
348,VEL,Vernal Regional,Vernal,UT,502.23,502.23, 527 ,,,,,,,,,,,
349,JMS,Jamestown Regional,Jamestown,ND,584.73,584.73, 504 ,,,,,,,,,,,
350,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,534.98,534.98, 493 ,,,,,,,,,,,
351,INL,Falls International Einarson Field,International Falls,MN,706.69,706.69, 480 ,,,,,,,,,,,
352,PUB,Pueblo Memorial,Pueblo,CO,420.39,420.39, 465 ,,,,,,,,,,,
353,HYS,Hays Regional,Hays,KS,488.39,488.39, 448 ,,,,,,,,,,,
354,VCT,Victoria Regional,Victoria,TX,477.46,477.46, 424 ,,,,,,,,,,,
355,DEC,Decatur Airport,Decatur,IL,513.34,513.34, 422 ,,,,,,,,,,,
356,SHD,Shenandoah Valley Regional,Staunton,VA,620.75,620.75, 419 ,,,,,,,,,,,
357,BIH,Bishop Airport,Bishop,CA,472.49,472.49, 416 ,,,,,,,,,,,
358,ILG,New Castle,Wilmington,DE,140.85,140.85, 383 ,,,,,,,,,,,
359,LBL,Liberal Mid-America Regional,Liberal,KS,549.94,549.94, 356 ,,,,,,,,,,,
360,OGS,Ogdensburg International,Ogdensburg,NY,579.78,579.78, 347 ,,,,,,,,,,,
361,ATY,Watertown Regional,Watertown,SD,531.89,531.89, 336 ,,,,,,,,,,,
362,YAK,Yakutat Airport,Yakutat,AK,675.28,675.28, 326 ,,,,,,,,,,,
363,CGI,Cape Girardeau Regional,Cape Girardeau,MO,481.73,481.73, 310 ,,,,,,,,,,,
364,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,637.67,637.67, 309 ,,,,,,,,,,,
365,DDC,Dodge City Regional,Dodge City,KS,503.87,503.87, 308 ,,,,,,,,,,,
366,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,431.71,431.71, 288 ,,,,,,,,,,,
367,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,434.74,434.74, 283 ,,,,,,,,,,,
368,DVL,Devils Lake Regional,Devils Lake,ND,549.78,549.78, 266 ,,,,,,,,,,,
369,SBD,San Bernardino International,San Bernardino,CA,92.17,92.17, 250 ,,,,,,,,,,,
370,LWB,Greenbrier Valley,Lewisburg,WV,522.47,522.47, 242 ,,,,,,,,,,,
371,MCW,Mason City Municipal,Mason City,IA,480.84,480.84, 234 ,,,,,,,,,,,
371,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,536.21,536.21, 234 ,,,,,,,,,,,
373,DUT,Unalaska Airport,Unalaska,AK,1350.30,1350.30, 232 ,,,,,,,,,,,
374,CVN,Clovis Regional,Clovis,NM,608.24,608.24, 228 ,,,,,,,,,,,
375,IPL,Imperial County,El Centro,CA,417.77,417.77, 221 ,,,,,,,,,,,
376,LEB,Lebanon Municipal,Lebanon-Hanover,NH,459.96,459.96, 192 ,,,,,,,,,,,
377,BKW,Raleigh County Memorial,Beckley,WV,583.38,583.38, 190 ,,,,,,,,,,,
378,AUG,Augusta State,Augusta/Waterville,ME,451.97,451.97, 187 ,,,,,,,,,,,
379,MBL,Manistee County-Blacker,Manistee/Ludington,MI,446.88,446.88, 185 ,,,,,,,,,,,
380,TEX,Telluride Regional,Telluride,CO,572.18,572.18, 171 ,,,,,,,,,,,
381,RUT,Rutland - Southern Vermont Regional,Rutland,VT,438.47,438.47, 155 ,,,,,,,,,,,
382,UIN,Quincy Regional-Baldwin Field,Quincy,IL,490.18,490.18, 146 ,,,,,,,,,,,
383,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,531.24,531.24, 140 ,,,,,,,,,,,
384,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,428.72,428.72, 132 ,,,,,,,,,,,
385,ENA,Kenai Municipal,Kenai,AK,735.52,735.52, 124 ,,,,,,,,,,,
386,BRL,Southeast Iowa Regional,Burlington,IA,457.54,457.54, 120 ,,,,,,,,,,,
387,MSL,Northwest Alabama Regional,Muscle Shoals,AL,478.35,478.35, 119 ,,,,,,,,,,,
388,TUP,Tupelo Regional,Tupelo,MS,357.00,357.00, 112 ,,,,,,,,,,,
389,IWD,Gogebic-Iron County,Ironwood,MI,479.59,479.59, 109 ,,,,,,,,,,,
390,CEZ,Cortez Municipal,Cortez,CO,500.59,500.59, 105 ,,,,,,,,,,,
391,IRK,Kirksville Regional,Kirksville,MO,511.53,511.53, 104 ,,,,,,,,,,,
392,PVC,Provincetown Municipal,Provincetown,MA,588.90,588.90, 103 ,,,,,,,,,,,
393,RKD,Knox County Regional,Rockland,ME,552.78,552.78, 102 ,,,,,,,,,,,
394,AIA,Alliance Municipal,Alliance,NE,561.29,561.29, 90 ,,,,,,,,,,,
395,PGA,Page Municipal,Page,AZ,433.50,433.50, 89 ,,,,,,,,,,,
396,AOO,Altoona-Blair County,Altoona,PA,446.04,446.04, 87 ,,,,,,,,,,,
397,DUJ,DuBois Regional,DuBois,PA,442.56,442.56, 72 ,,,,,,,,,,,
397,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,441.11,441.11, 72 ,,,,,,,,,,,
399,GLH,Greenville Mid Delta,Greenville,MS,558.55,558.55, 70 ,,,,,,,,,,,
400,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,510.10,510.10, 69 ,,,,,,,,,,,
400,VQS,Antonio Rivera Rodriguez,Vieques,PR,580.60,580.60, 69 ,,,,,,,,,,,
402,ADK,Adak,Adak Island,AK,819.40,819.40, 66 ,,,,,,,,,,,
403,HOM,Homer Airport,Homer,AK,686.40,686.40, 65 ,,,,,,,,,,,
404,TVF,Thief River Falls Regional,Thief River Falls,MN,593.15,593.15, 60 ,,,,,,,,,,,
405,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,459.62,459.62, 58 ,,,,,,,,,,,
406,MSS,Massena International-Richards Field,Massena,NY,492.19,492.19, 56 ,,,,,,,,,,,
407,FOD,Fort Dodge Regional,Fort Dodge,IA,417.33,417.33, 54 ,,,,,,,,,,,
408,HRO,Boone County,Harrison,AR,471.83,471.83, 51 ,,,,,,,,,,,
409,SOW,Show Low Regional,Show Low,AZ,494.73,494.73, 46 ,,,,,,,,,,,
410,SDY,Sidney Richland Regional,Sidney,MT,624.54,624.54, 45 ,,,,,,,,,,,
411,CNM,Cavern City Air Terminal,Carlsbad,NM,581.00,581.00, 43 ,,,,,,,,,,,
412,HOT,Memorial Field,Hot Springs,AR,650.20,650.20, 34 ,,,,,,,,,,,
412,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,734.00,734.00, 34 ,,,,,,,,,,,
412,CDR,Chadron Municipal,Chadron,NE,413.36,413.36, 34 ,,,,,,,,,,,
412,ELD,South Arkansas Regional at Goodwin Field,El Dorado,AR,807.70,807.70, 34 ,,,,,,,,,,,
412,MCK,McCook Ben Nelson Regional,McCook,NE,509.92,509.92, 34 ,,,,,,,,,,,
417,BFD,Bradford Regional,Bradford,PA,666.22,666.22, 32 ,,,,,,,,,,,
418,LNS,Lancaster Airport,Lancaster,PA,422.62,422.62, 29 ,,,,,,,,,,,
419,GDV,Dawson Community,Glendive,MT,481.80,481.80, 26 ,,,,,,,,,,,
420,MKK,Molokai,Hoolehua,HI,739.60,739.60, 20 ,,,,,,,,,,,
421,HVR,Havre City-County,Havre,MT,483.80,483.80, 16 ,,,,,,,,,,,
421,OLF,L. M. Clayton,Wolf Point,MT,476.20,476.20, 16 ,,,,,,,,,,,
423,MKL,McKellar-Sipes Regional,Jackson,TN,575.60,575.60, 14 ,,,,,,,,,,,
424,VDZ,Valdez Pioneer Field,Valdez,AK,478.00,478.00, 13 ,,,,,,,,,,,
425,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,520.50,520.50, 11 ,,,,,,,,,,,
426,CPX,Benjamin Rivera Noriega,Culebra,PR,512.40,512.40, 10 ,,,,,,,,,,,
427,CDB,Cold Bay Airport,Cold Bay,AK,1853.00,1853.00, 7 ,,,,,,,,,,,
427,LNY,Lanai Airport,Lanai,HI,1019.00,1019.00, 7 ,,,,,,,,,,,
429,MCN,Middle Georgia Regional,Macon,GA,320.00,320.00, 4 ,,,,,,,,,,,
429,SDP,Sand Point,Sandpoint,AK,1065.00,1065.00, 4 ,,,,,,,,,,,
431,JBR,Jonesboro Municipal,Jonesboro,AR,404.00,404.00, 1 ,,,,,,,,,,,
432,VRB,Vero Beach Regional,Vero Beach,FL,137.23,137.23, -   ,,,,,,,,,,,
National Average,,,,,381.51,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
