Average Domestic Airline Itinerary Fares By Origin City for Q1 2018 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
264,LWS,Lewiston Nez Perce County,Lewiston,ID,423.06,511.15," 2,577 ",,,,,,,,,,,
265,TYR,Tyler Pounds Regional,Tyler,TX,564.85,682.47," 2,555 ",,,,,,,,,,,
266,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,532.63,643.55," 2,410 ",,,,,,,,,,,
267,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,154.64,186.85," 2,404 ",,,,,,,,,,,
268,MQT,Marquette Sawyer Regional,Marquette,MI,569.68,688.31," 2,351 ",,,,,,,,,,,
269,VLD,Valdosta Regional,Valdosta,GA,617.23,745.76," 2,319 ",,,,,,,,,,,
270,TXK,Texarkana Regional-Webb Field,Texarkana,AR,515.16,622.43," 2,313 ",,,,,,,,,,,
271,GTR,Golden Triangle Regional,Columbus,MS,641.33,774.89," 2,208 ",,,,,,,,,,,
272,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,398.66,481.68," 2,174 ",,,,,,,,,,,
273,OME,Nome Airport,Nome,AK,485.02,586.02," 2,131 ",,,,,,,,,,,
274,DHN,Dothan Regional,Dothan,AL,728.00,879.60," 2,019 ",,,,,,,,,,,
275,EAT,Pangborn Memorial,Wenatchee,WA,377.30,455.87," 1,991 ",,,,,,,,,,,
276,ABY,Southwest Georgia Regional,Albany,GA,578.39,698.84," 1,956 ",,,,,,,,,,,
277,OTZ,Ralph Wien Memorial,Kotzebue,AK,475.72,574.79," 1,913 ",,,,,,,,,,,
278,FLO,Florence Regional,Florence,SC,419.09,506.36," 1,888 ",,,,,,,,,,,
279,ALW,Walla Walla Regional,Walla Walla,WA,346.10,418.17," 1,871 ",,,,,,,,,,,
280,PGV,Pitt Greenville,Greenville,NC,438.52,529.83," 1,794 ",,,,,,,,,,,
281,GCK,Garden City Regional,Garden City,KS,455.68,550.57," 1,772 ",,,,,,,,,,,
282,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,509.94,616.13," 1,766 ",,,,,,,,,,,
283,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,441.10,532.95," 1,761 ",,,,,,,,,,,
284,COD,Yellowstone Regional,Cody,WY,527.31,637.12," 1,715 ",,,,,,,,,,,
285,SPN,Francisco C. Ada Saipan International,Saipan,TT,1257.84,1519.77," 1,674 ",,,,,,,,,,,
286,SWO,Stillwater Regional,Stillwater,OK,449.50,543.10," 1,656 ",,,,,,,,,,,
287,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,480.04,580.01," 1,638 ",,,,,,,,,,,
288,STC,St. Cloud Regional,St. Cloud,MN,271.81,328.41," 1,602 ",,,,,,,,,,,
289,BJI,Bemidji Regional,Bemidji,MN,567.66,685.87," 1,580 ",,,,,,,,,,,
290,GGG,East Texas Regional,Longview,TX,469.58,567.37," 1,544 ",,,,,,,,,,,
291,ABR,Aberdeen Regional,Aberdeen,SD,585.63,707.58," 1,504 ",,,,,,,,,,,
292,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,569.92,688.60," 1,491 ",,,,,,,,,,,
293,BQK,Brunswick Golden Isles,Brunswick,GA,519.64,627.85," 1,440 ",,,,,,,,,,,
294,CIU,Chippewa County International,Sault Ste. Marie,MI,589.57,712.34," 1,430 ",,,,,,,,,,,
295,ART,Watertown International,Watertown,NY,420.36,507.90," 1,415 ",,,,,,,,,,,
296,DLG,Dillingham Airport,Dillingham,AK,814.43,984.03," 1,397 ",,,,,,,,,,,
297,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,670.47,810.09," 1,382 ",,,,,,,,,,,
298,GCC,Northeast Wyoming Regional,Gillette,WY,615.88,744.13," 1,379 ",,,,,,,,,,,
299,BRD,Brainerd Lakes Regional,Brainerd,MN,577.52,697.79," 1,324 ",,,,,,,,,,,
300,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,676.65,817.55," 1,287 ",,,,,,,,,,,
301,RHI,Rhinelander/Oneida County,Rhinelander,WI,579.21,699.82," 1,281 ",,,,,,,,,,,
302,PPG,Pago Pago International,Pago Pago,TT,1117.45,1350.14," 1,272 ",,,,,,,,,,,
303,ESC,Delta County,Escanaba,MI,498.02,601.73," 1,268 ",,,,,,,,,,,
304,SCC,Deadhorse Airport,Deadhorse,AK,411.28,496.93," 1,246 ",,,,,,,,,,,
305,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,342.00,413.22," 1,181 ",,,,,,,,,,,
306,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,580.01,700.79," 1,149 ",,,,,,,,,,,
307,IMT,Ford,Iron Mountain/Kingsfd,MI,486.21,587.46," 1,141 ",,,,,,,,,,,
308,CMX,Houghton County Memorial,Hancock/Houghton,MI,574.33,693.93," 1,056 ",,,,,,,,,,,
309,BTM,Bert Mooney,Butte,MT,527.24,637.04," 1,024 ",,,,,,,,,,,
310,HOB,Lea County Regional,Hobbs,NM,487.72,589.28," 1,013 ",,,,,,,,,,,
311,AKN,King Salmon Airport,King Salmon,AK,872.00,1053.59, 980 ,,,,,,,,,,,
312,LAR,Laramie Regional,Laramie,WY,483.65,584.36, 969 ,,,,,,,,,,,
313,PSG,Petersburg James A Johnson,Petersburg,AK,430.24,519.84, 963 ,,,,,,,,,,,
314,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,462.17,558.41, 942 ,,,,,,,,,,,
315,PQI,Presque Isle International,Presque Isle/Houlton,ME,473.32,571.89, 941 ,,,,,,,,,,,
316,EAU,Chippewa Valley Regional,Eau Claire,WI,475.68,574.73, 917 ,,,,,,,,,,,
317,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,115.69,139.78, 893 ,,,,,,,,,,,
318,HIB,Range Regional,Hibbing,MN,592.19,715.51, 859 ,,,,,,,,,,,
319,RKS,Southwest Wyoming Regional,Rock Springs,WY,561.02,677.84, 850 ,,,,,,,,,,,
320,DBQ,Dubuque Regional,Dubuque,IA,507.24,612.87, 847 ,,,,,,,,,,,
321,JLN,Joplin Regional,Joplin,MO,498.93,602.82, 830 ,,,,,,,,,,,
322,ALO,Waterloo Regional,Waterloo,IA,511.42,617.91, 829 ,,,,,,,,,,,
323,OWB,Owensboro Daviess County Regional,Owensboro,KY,139.53,168.59, 827 ,,,,,,,,,,,
324,OGD,Ogden-Hinckley,Ogden,UT,104.85,126.69, 813 ,,,,,,,,,,,
325,CDV,Merle K Mudhole Smith,Cordova,AK,427.41,516.42, 796 ,,,,,,,,,,,
326,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,597.25,721.62, 779 ,,,,,,,,,,,
327,APN,Alpena County Regional,Alpena,MI,618.55,747.36, 773 ,,,,,,,,,,,
328,CDC,Cedar City Regional,Cedar City,UT,326.43,394.41, 757 ,,,,,,,,,,,
329,PIH,Pocatello Regional,Pocatello,ID,562.88,680.09, 719 ,,,,,,,,,,,
329,SLN,Salina Regional,Salina,KS,796.57,962.45, 719 ,,,,,,,,,,,
331,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,384.50,464.56, 685 ,,,,,,,,,,,
332,MEI,Key Field,Meridian,MS,491.06,593.32, 680 ,,,,,,,,,,,
333,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,441.24,533.13, 655 ,,,,,,,,,,,
334,PAH,Barkley Regional,Paducah,KY,440.17,531.84, 606 ,,,,,,,,,,,
335,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,342.87,414.27, 602 ,,,,,,,,,,,
336,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,464.13,560.78, 600 ,,,,,,,,,,,
337,WRG,Wrangell Airport,Wrangell,AK,457.25,552.47, 599 ,,,,,,,,,,,
338,PIR,Pierre Regional,Pierre,SD,583.61,705.14, 581 ,,,,,,,,,,,
339,EKO,Elko Regional,Elko,NV,726.36,877.62, 558 ,,,,,,,,,,,
340,MKG,Muskegon County,Muskegon,MI,404.26,488.44, 535 ,,,,,,,,,,,
341,HYA,Cape Cod Gateway,Hyannis,MA,337.00,407.18, 533 ,,,,,,,,,,,
342,VEL,Vernal Regional,Vernal,UT,609.23,736.10, 527 ,,,,,,,,,,,
343,JMS,Jamestown Regional,Jamestown,ND,451.16,545.11, 504 ,,,,,,,,,,,
344,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,485.61,586.73, 493 ,,,,,,,,,,,
345,INL,Falls International Einarson Field,International Falls,MN,495.76,599.00, 480 ,,,,,,,,,,,
346,PUB,Pueblo Memorial,Pueblo,CO,341.61,412.75, 465 ,,,,,,,,,,,
347,HYS,Hays Regional,Hays,KS,512.03,618.65, 448 ,,,,,,,,,,,
348,DEC,Decatur Airport,Decatur,IL,285.50,344.95, 422 ,,,,,,,,,,,
349,LBL,Liberal Mid-America Regional,Liberal,KS,343.65,415.22, 356 ,,,,,,,,,,,
350,OGS,Ogdensburg International,Ogdensburg,NY,201.93,243.97, 347 ,,,,,,,,,,,
351,ATY,Watertown Regional,Watertown,SD,451.09,545.03, 336 ,,,,,,,,,,,
352,YAK,Yakutat Airport,Yakutat,AK,396.26,478.78, 326 ,,,,,,,,,,,
353,CGI,Cape Girardeau Regional,Cape Girardeau,MO,317.55,383.68, 310 ,,,,,,,,,,,
354,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,409.86,495.21, 309 ,,,,,,,,,,,
355,DDC,Dodge City Regional,Dodge City,KS,343.43,414.94, 308 ,,,,,,,,,,,
356,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,422.92,510.99, 283 ,,,,,,,,,,,
357,DVL,Devils Lake Regional,Devils Lake,ND,509.12,615.14, 266 ,,,,,,,,,,,
358,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,404.58,488.83, 234 ,,,,,,,,,,,
359,DUT,Unalaska Airport,Unalaska,AK,1016.44,1228.11, 232 ,,,,,,,,,,,
360,CVN,Clovis Regional,Clovis,NM,453.00,547.33, 228 ,,,,,,,,,,,
361,IPL,Imperial County,El Centro,CA,260.29,314.49, 221 ,,,,,,,,,,,
362,LEB,Lebanon Municipal,Lebanon-Hanover,NH,335.66,405.56, 192 ,,,,,,,,,,,
363,AUG,Augusta State,Augusta/Waterville,ME,359.17,433.96, 187 ,,,,,,,,,,,
364,TEX,Telluride Regional,Telluride,CO,837.00,1011.30, 171 ,,,,,,,,,,,
365,RUT,Rutland - Southern Vermont Regional,Rutland,VT,262.92,317.67, 155 ,,,,,,,,,,,
366,UIN,Quincy Regional-Baldwin Field,Quincy,IL,349.88,422.74, 146 ,,,,,,,,,,,
367,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,447.77,541.02, 132 ,,,,,,,,,,,
368,ENA,Kenai Municipal,Kenai,AK,632.48,764.18, 124 ,,,,,,,,,,,
369,MSL,Northwest Alabama Regional,Muscle Shoals,AL,513.33,620.23, 119 ,,,,,,,,,,,
370,CEZ,Cortez Municipal,Cortez,CO,534.17,645.40, 105 ,,,,,,,,,,,
371,IRK,Kirksville Regional,Kirksville,MO,447.80,541.05, 104 ,,,,,,,,,,,
372,PVC,Provincetown Municipal,Provincetown,MA,385.17,465.37, 103 ,,,,,,,,,,,
373,RKD,Knox County Regional,Rockland,ME,399.25,482.39, 102 ,,,,,,,,,,,
374,AIA,Alliance Municipal,Alliance,NE,334.00,403.55, 90 ,,,,,,,,,,,
375,PGA,Page Municipal,Page,AZ,513.00,619.83, 89 ,,,,,,,,,,,
376,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,371.35,448.68, 72 ,,,,,,,,,,,
377,GLH,Greenville Mid Delta,Greenville,MS,331.50,400.53, 70 ,,,,,,,,,,,
378,VQS,Antonio Rivera Rodriguez,Vieques,PR,370.60,447.77, 69 ,,,,,,,,,,,
379,ADK,Adak,Adak Island,AK,981.29,1185.63, 66 ,,,,,,,,,,,
380,HOM,Homer Airport,Homer,AK,707.31,854.60, 65 ,,,,,,,,,,,
381,TVF,Thief River Falls Regional,Thief River Falls,MN,704.00,850.60, 60 ,,,,,,,,,,,
382,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,361.00,436.18, 58 ,,,,,,,,,,,
383,MSS,Massena International-Richards Field,Massena,NY,577.60,697.88, 56 ,,,,,,,,,,,
384,SOW,Show Low Regional,Show Low,AZ,351.00,424.09, 46 ,,,,,,,,,,,
385,SDY,Sidney Richland Regional,Sidney,MT,652.67,788.58, 45 ,,,,,,,,,,,
386,CNM,Cavern City Air Terminal,Carlsbad,NM,490.40,592.52, 43 ,,,,,,,,,,,
387,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,250.00,302.06, 34 ,,,,,,,,,,,
387,CDR,Chadron Municipal,Chadron,NE,369.73,446.72, 34 ,,,,,,,,,,,
387,MCK,McCook Ben Nelson Regional,McCook,NE,569.57,688.18, 34 ,,,,,,,,,,,
390,GDV,Dawson Community,Glendive,MT,764.40,923.58, 26 ,,,,,,,,,,,
391,MKK,Molokai,Hoolehua,HI,246.99,298.43, 20 ,,,,,,,,,,,
392,HVR,Havre City-County,Havre,MT,596.00,720.11, 16 ,,,,,,,,,,,
392,OLF,L. M. Clayton,Wolf Point,MT,891.25,1076.85, 16 ,,,,,,,,,,,
394,VDZ,Valdez Pioneer Field,Valdez,AK,723.47,874.13, 13 ,,,,,,,,,,,
395,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,759.00,917.06, 11 ,,,,,,,,,,,
396,CPX,Benjamin Rivera Noriega,Culebra,PR,326.50,394.49, 10 ,,,,,,,,,,,
397,LNY,Lanai Airport,Lanai,HI,470.34,568.28, 7 ,,,,,,,,,,,
397,CDB,Cold Bay Airport,Cold Bay,AK,951.55,1149.70, 7 ,,,,,,,,,,,
399,JHM,Kapalua Airport,Kapalua,HI,311.91,376.86, 6 ,,,,,,,,,,,
400,SDP,Sand Point,Sandpoint,AK,1073.25,1296.75, 4 ,,,,,,,,,,,
401,SNP,St. Paul Island,St. Paul,AK,1038.33,1254.56, 3 ,,,,,,,,,,,
402,MCG,McGrath Airport,McGrath,AK,358.00,432.55, -   ,,,,,,,,,,,
402,SVC,Grant County,Silver City/Hurley,NM,337.00,407.18, -   ,,,,,,,,,,,
402,ISN,Sloulin Field International,Williston,ND,718.90,868.60, -   ,,,,,,,,,,,
402,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,204.46,247.04, -   ,,,,,,,,,,,
402,ROP,Benjamin Taisacan Manglona International,Rota,TT,737.50,891.08, -   ,,,,,,,,,,,
402,MCE,Merced Yosemite Regional,Merced,CA,179.00,216.28, -   ,,,,,,,,,,,
402,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,72.00,86.99, -   ,,,,,,,,,,,
402,IFP,Laughlin/Bullhead International,Bullhead City,AZ,294.95,356.37, -   ,,,,,,,,,,,
402,IPT,Williamsport Regional,Williamsport,PA,478.58,578.24, -   ,,,,,,,,,,,
402,KKI,Akiachak Airport,Akiachak,AK,464.00,560.62, -   ,,,,,,,,,,,
402,PQS,Pilot Station Airport,Pilot Station,AK,637.50,770.25, -   ,,,,,,,,,,,
National Average,,,,,346.49,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
