Average Domestic Airline Itinerary Fares By Origin City for Q1 2010 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
263,OME,Nome Airport,Nome,AK,562.72,779.48," 2,131 ",,,,,,,,,,,
264,DHN,Dothan Regional,Dothan,AL,830.74,1150.74," 2,019 ",,,,,,,,,,,
265,EAT,Pangborn Memorial,Wenatchee,WA,345.68,478.83," 1,991 ",,,,,,,,,,,
266,ABY,Southwest Georgia Regional,Albany,GA,531.51,736.24," 1,956 ",,,,,,,,,,,
267,OTZ,Ralph Wien Memorial,Kotzebue,AK,568.31,787.23," 1,913 ",,,,,,,,,,,
268,FLO,Florence Regional,Florence,SC,321.11,444.80," 1,888 ",,,,,,,,,,,
269,ALW,Walla Walla Regional,Walla Walla,WA,345.27,478.27," 1,871 ",,,,,,,,,,,
270,PGV,Pitt Greenville,Greenville,NC,365.58,506.40," 1,794 ",,,,,,,,,,,
271,GCK,Garden City Regional,Garden City,KS,521.24,722.02," 1,772 ",,,,,,,,,,,
272,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,618.23,856.37," 1,766 ",,,,,,,,,,,
273,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,386.50,535.38," 1,761 ",,,,,,,,,,,
274,DRT,Del Rio International,Del Rio,TX,410.01,567.94," 1,742 ",,,,,,,,,,,
275,COD,Yellowstone Regional,Cody,WY,256.40,355.17," 1,715 ",,,,,,,,,,,
276,SPN,Francisco C. Ada Saipan International,Saipan,TT,1938.89,2685.74," 1,674 ",,,,,,,,,,,
277,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,504.89,699.38," 1,638 ",,,,,,,,,,,
278,STC,St. Cloud Regional,St. Cloud,MN,149.41,206.96," 1,602 ",,,,,,,,,,,
279,BJI,Bemidji Regional,Bemidji,MN,586.22,812.04," 1,580 ",,,,,,,,,,,
280,GGG,East Texas Regional,Longview,TX,467.74,647.92," 1,544 ",,,,,,,,,,,
281,ABR,Aberdeen Regional,Aberdeen,SD,674.48,934.29," 1,504 ",,,,,,,,,,,
282,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,453.59,628.32," 1,491 ",,,,,,,,,,,
283,BQK,Brunswick Golden Isles,Brunswick,GA,396.40,549.09," 1,440 ",,,,,,,,,,,
284,CIU,Chippewa County International,Sault Ste. Marie,MI,578.07,800.74," 1,430 ",,,,,,,,,,,
285,ART,Watertown International,Watertown,NY,539.86,747.81," 1,415 ",,,,,,,,,,,
286,DLG,Dillingham Airport,Dillingham,AK,930.68,1289.18," 1,397 ",,,,,,,,,,,
287,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,586.92,813.00," 1,382 ",,,,,,,,,,,
288,GCC,Northeast Wyoming Regional,Gillette,WY,366.30,507.40," 1,379 ",,,,,,,,,,,
289,BRD,Brainerd Lakes Regional,Brainerd,MN,524.20,726.12," 1,324 ",,,,,,,,,,,
290,SHR,Sheridan County,Sheridan,WY,558.30,773.35," 1,300 ",,,,,,,,,,,
291,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,544.23,753.87," 1,287 ",,,,,,,,,,,
292,RHI,Rhinelander/Oneida County,Rhinelander,WI,459.84,636.97," 1,281 ",,,,,,,,,,,
293,PPG,Pago Pago International,Pago Pago,TT,953.28,1320.49," 1,272 ",,,,,,,,,,,
294,ESC,Delta County,Escanaba,MI,427.87,592.69," 1,268 ",,,,,,,,,,,
295,SCC,Deadhorse Airport,Deadhorse,AK,513.22,710.91," 1,246 ",,,,,,,,,,,
296,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,539.64,747.51," 1,181 ",,,,,,,,,,,
297,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,173.62,240.50," 1,149 ",,,,,,,,,,,
298,EAR,Kearney Regional,Kearney,NE,553.12,766.18," 1,142 ",,,,,,,,,,,
299,IMT,Ford,Iron Mountain/Kingsfd,MI,470.08,651.15," 1,141 ",,,,,,,,,,,
300,CMX,Houghton County Memorial,Hancock/Houghton,MI,418.13,579.19," 1,056 ",,,,,,,,,,,
301,BTM,Bert Mooney,Butte,MT,632.14,875.64," 1,024 ",,,,,,,,,,,
302,AKN,King Salmon Airport,King Salmon,AK,1034.67,1433.22, 980 ,,,,,,,,,,,
303,LAR,Laramie Regional,Laramie,WY,556.24,770.51, 969 ,,,,,,,,,,,
304,PSG,Petersburg James A Johnson,Petersburg,AK,413.26,572.45, 963 ,,,,,,,,,,,
305,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,494.14,684.49, 942 ,,,,,,,,,,,
306,PQI,Presque Isle International,Presque Isle/Houlton,ME,559.94,775.63, 941 ,,,,,,,,,,,
307,EAU,Chippewa Valley Regional,Eau Claire,WI,332.96,461.21, 917 ,,,,,,,,,,,
308,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,318.30,440.91, 893 ,,,,,,,,,,,
309,HIB,Range Regional,Hibbing,MN,439.69,609.06, 859 ,,,,,,,,,,,
310,RKS,Southwest Wyoming Regional,Rock Springs,WY,351.25,486.55, 850 ,,,,,,,,,,,
311,DBQ,Dubuque Regional,Dubuque,IA,443.63,614.52, 847 ,,,,,,,,,,,
312,JLN,Joplin Regional,Joplin,MO,493.50,683.60, 830 ,,,,,,,,,,,
313,ALO,Waterloo Regional,Waterloo,IA,500.58,693.41, 829 ,,,,,,,,,,,
314,OWB,Owensboro Daviess County Regional,Owensboro,KY,117.50,162.77, 827 ,,,,,,,,,,,
315,CDV,Merle K Mudhole Smith,Cordova,AK,388.44,538.06, 796 ,,,,,,,,,,,
316,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,138.27,191.53, 788 ,,,,,,,,,,,
317,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,398.11,551.46, 779 ,,,,,,,,,,,
318,APN,Alpena County Regional,Alpena,MI,546.83,757.47, 773 ,,,,,,,,,,,
319,CDC,Cedar City Regional,Cedar City,UT,137.65,190.67, 757 ,,,,,,,,,,,
320,RIW,Central Wyoming Regional,Riverton/Lander,WY,615.80,853.00, 727 ,,,,,,,,,,,
321,PIH,Pocatello Regional,Pocatello,ID,215.63,298.69, 719 ,,,,,,,,,,,
321,SLN,Salina Regional,Salina,KS,380.75,527.41, 719 ,,,,,,,,,,,
323,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,514.78,713.07, 685 ,,,,,,,,,,,
324,MEI,Key Field,Meridian,MS,650.84,901.54, 680 ,,,,,,,,,,,
325,CNY,Canyonlands Regional,Moab,UT,473.57,655.99, 677 ,,,,,,,,,,,
326,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,309.17,428.26, 655 ,,,,,,,,,,,
327,PAH,Barkley Regional,Paducah,KY,332.75,460.92, 606 ,,,,,,,,,,,
328,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,499.58,692.01, 602 ,,,,,,,,,,,
329,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,211.95,293.60, 600 ,,,,,,,,,,,
330,WRG,Wrangell Airport,Wrangell,AK,441.02,610.90, 599 ,,,,,,,,,,,
331,PIR,Pierre Regional,Pierre,SD,708.25,981.06, 581 ,,,,,,,,,,,
332,EKO,Elko Regional,Elko,NV,151.22,209.47, 558 ,,,,,,,,,,,
333,MKG,Muskegon County,Muskegon,MI,389.64,539.73, 535 ,,,,,,,,,,,
334,HYA,Cape Cod Gateway,Hyannis,MA,521.89,722.92, 533 ,,,,,,,,,,,
335,VEL,Vernal Regional,Vernal,UT,516.33,715.22, 527 ,,,,,,,,,,,
336,JMS,Jamestown Regional,Jamestown,ND,493.44,683.52, 504 ,,,,,,,,,,,
337,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,479.25,663.85, 493 ,,,,,,,,,,,
338,INL,Falls International Einarson Field,International Falls,MN,484.91,671.70, 480 ,,,,,,,,,,,
339,PUB,Pueblo Memorial,Pueblo,CO,329.28,456.12, 465 ,,,,,,,,,,,
340,HYS,Hays Regional,Hays,KS,469.08,649.77, 448 ,,,,,,,,,,,
341,VCT,Victoria Regional,Victoria,TX,517.38,716.67, 424 ,,,,,,,,,,,
342,SHD,Shenandoah Valley Regional,Staunton,VA,488.60,676.80, 419 ,,,,,,,,,,,
343,LBL,Liberal Mid-America Regional,Liberal,KS,626.57,867.93, 356 ,,,,,,,,,,,
344,OGS,Ogdensburg International,Ogdensburg,NY,413.60,572.92, 347 ,,,,,,,,,,,
345,ATY,Watertown Regional,Watertown,SD,565.52,783.35, 336 ,,,,,,,,,,,
346,YAK,Yakutat Airport,Yakutat,AK,303.17,419.96, 326 ,,,,,,,,,,,
347,CGI,Cape Girardeau Regional,Cape Girardeau,MO,396.71,549.53, 310 ,,,,,,,,,,,
348,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,525.38,727.75, 309 ,,,,,,,,,,,
349,DDC,Dodge City Regional,Dodge City,KS,550.41,762.43, 308 ,,,,,,,,,,,
350,BKG,Branson Airport,Branson,MO,251.75,348.72, 303 ,,,,,,,,,,,
351,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,441.48,611.54, 288 ,,,,,,,,,,,
352,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,649.76,900.05, 283 ,,,,,,,,,,,
353,DVL,Devils Lake Regional,Devils Lake,ND,519.86,720.12, 266 ,,,,,,,,,,,
354,LWB,Greenbrier Valley,Lewisburg,WV,508.00,703.68, 242 ,,,,,,,,,,,
355,MCW,Mason City Municipal,Mason City,IA,415.06,574.94, 234 ,,,,,,,,,,,
355,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,444.19,615.29, 234 ,,,,,,,,,,,
357,DUT,Unalaska Airport,Unalaska,AK,895.89,1240.98, 232 ,,,,,,,,,,,
358,CVN,Clovis Regional,Clovis,NM,757.00,1048.60, 228 ,,,,,,,,,,,
359,IPL,Imperial County,El Centro,CA,216.29,299.60, 221 ,,,,,,,,,,,
360,LEB,Lebanon Municipal,Lebanon-Hanover,NH,527.65,730.91, 192 ,,,,,,,,,,,
361,BKW,Raleigh County Memorial,Beckley,WV,442.50,612.95, 190 ,,,,,,,,,,,
362,AUG,Augusta State,Augusta/Waterville,ME,579.98,803.38, 187 ,,,,,,,,,,,
363,MBL,Manistee County-Blacker,Manistee/Ludington,MI,380.83,527.53, 185 ,,,,,,,,,,,
364,TEX,Telluride Regional,Telluride,CO,465.90,645.36, 171 ,,,,,,,,,,,
365,RUT,Rutland - Southern Vermont Regional,Rutland,VT,406.41,562.96, 155 ,,,,,,,,,,,
366,UIN,Quincy Regional-Baldwin Field,Quincy,IL,363.23,503.15, 146 ,,,,,,,,,,,
367,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,416.01,576.26, 140 ,,,,,,,,,,,
368,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,452.72,627.11, 132 ,,,,,,,,,,,
369,ENA,Kenai Municipal,Kenai,AK,784.70,1086.96, 124 ,,,,,,,,,,,
370,BRL,Southeast Iowa Regional,Burlington,IA,501.00,693.98, 120 ,,,,,,,,,,,
371,MSL,Northwest Alabama Regional,Muscle Shoals,AL,494.20,684.56, 119 ,,,,,,,,,,,
372,TUP,Tupelo Regional,Tupelo,MS,515.93,714.66, 112 ,,,,,,,,,,,
373,IWD,Gogebic-Iron County,Ironwood,MI,492.00,681.52, 109 ,,,,,,,,,,,
374,CEZ,Cortez Municipal,Cortez,CO,518.97,718.88, 105 ,,,,,,,,,,,
375,PVC,Provincetown Municipal,Provincetown,MA,442.20,612.53, 103 ,,,,,,,,,,,
376,RKD,Knox County Regional,Rockland,ME,408.88,566.37, 102 ,,,,,,,,,,,
377,AIA,Alliance Municipal,Alliance,NE,470.11,651.20, 90 ,,,,,,,,,,,
378,PGA,Page Municipal,Page,AZ,422.38,585.07, 89 ,,,,,,,,,,,
379,AOO,Altoona-Blair County,Altoona,PA,347.65,481.57, 87 ,,,,,,,,,,,
380,DUJ,DuBois Regional,DuBois,PA,443.73,614.66, 72 ,,,,,,,,,,,
380,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,512.25,709.57, 72 ,,,,,,,,,,,
382,GLH,Greenville Mid Delta,Greenville,MS,589.30,816.30, 70 ,,,,,,,,,,,
383,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,468.19,648.53, 69 ,,,,,,,,,,,
383,VQS,Antonio Rivera Rodriguez,Vieques,PR,405.75,562.04, 69 ,,,,,,,,,,,
385,ADK,Adak,Adak Island,AK,948.25,1313.51, 66 ,,,,,,,,,,,
386,HOM,Homer Airport,Homer,AK,764.24,1058.62, 65 ,,,,,,,,,,,
387,TVF,Thief River Falls Regional,Thief River Falls,MN,540.81,749.13, 60 ,,,,,,,,,,,
388,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,534.40,740.25, 58 ,,,,,,,,,,,
389,MSS,Massena International-Richards Field,Massena,NY,463.20,641.62, 56 ,,,,,,,,,,,
390,FOD,Fort Dodge Regional,Fort Dodge,IA,421.01,583.19, 54 ,,,,,,,,,,,
391,SOW,Show Low Regional,Show Low,AZ,446.75,618.84, 46 ,,,,,,,,,,,
392,SDY,Sidney Richland Regional,Sidney,MT,594.47,823.46, 45 ,,,,,,,,,,,
393,CNM,Cavern City Air Terminal,Carlsbad,NM,351.75,487.24, 43 ,,,,,,,,,,,
394,CDR,Chadron Municipal,Chadron,NE,417.57,578.42, 34 ,,,,,,,,,,,
394,MCK,McCook Ben Nelson Regional,McCook,NE,592.00,820.04, 34 ,,,,,,,,,,,
396,BFD,Bradford Regional,Bradford,PA,364.50,504.90, 32 ,,,,,,,,,,,
397,LNS,Lancaster Airport,Lancaster,PA,378.24,523.94, 29 ,,,,,,,,,,,
398,GDV,Dawson Community,Glendive,MT,533.00,738.31, 26 ,,,,,,,,,,,
399,MKK,Molokai,Hoolehua,HI,379.25,525.34, 20 ,,,,,,,,,,,
400,HVR,Havre City-County,Havre,MT,1498.00,2075.03, 16 ,,,,,,,,,,,
400,OLF,L. M. Clayton,Wolf Point,MT,605.33,838.51, 16 ,,,,,,,,,,,
402,MKL,McKellar-Sipes Regional,Jackson,TN,859.00,1189.89, 14 ,,,,,,,,,,,
403,VDZ,Valdez Pioneer Field,Valdez,AK,730.86,1012.39, 13 ,,,,,,,,,,,
404,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,452.00,626.11, 11 ,,,,,,,,,,,
405,LNY,Lanai Airport,Lanai,HI,774.67,1073.07, 7 ,,,,,,,,,,,
405,CDB,Cold Bay Airport,Cold Bay,AK,891.75,1235.25, 7 ,,,,,,,,,,,
407,JHM,Kapalua Airport,Kapalua,HI,351.33,486.67, 6 ,,,,,,,,,,,
408,SDP,Sand Point,Sandpoint,AK,947.14,1311.98, 4 ,,,,,,,,,,,
409,SNP,St. Paul Island,St. Paul,AK,964.72,1336.33, 3 ,,,,,,,,,,,
410,ANI,Aniak Airport,Aniak,AK,795.50,1101.93, 1 ,,,,,,,,,,,
411,AHN,Athens/Ben Epps,Athens,GA,491.25,680.48, -   ,,,,,,,,,,,
411,ALM,Alamogordo White Sands Regional,Alamogordo,NM,219.00,303.36, -   ,,,,,,,,,,,
411,CEC,Jack McNamara Field,Crescent City,CA,305.98,423.84, -   ,,,,,,,,,,,
411,CIC,Chico Regional,Chico,CA,287.34,398.03, -   ,,,,,,,,,,,
411,CLD,McClellan-Palomar,Carlsbad,CA,283.30,392.43, -   ,,,,,,,,,,,
411,FKL,Venango Regional,Franklin/Oil City,PA,380.03,526.42, -   ,,,,,,,,,,,
411,FMN,Four Corners Regional,Farmington,NM,531.12,735.70, -   ,,,,,,,,,,,
411,GBD,Great Bend Municipal,Great Bend,KS,437.00,605.33, -   ,,,,,,,,,,,
411,HON,Huron Regional,Huron,SD,478.92,663.39, -   ,,,,,,,,,,,
411,IFP,Laughlin/Bullhead International,Bullhead City,AZ,161.25,223.36, -   ,,,,,,,,,,,
411,IGM,Kingman Airport,Kingman,AZ,159.00,220.25, -   ,,,,,,,,,,,
411,IPT,Williamsport Regional,Williamsport,PA,450.81,624.46, -   ,,,,,,,,,,,
411,ISN,Sloulin Field International,Williston,ND,561.25,777.44, -   ,,,,,,,,,,,
411,IYK,Inyokern Airport,Inyokern,CA,1028.43,1424.58, -   ,,,,,,,,,,,
411,JHW,Chautauqua County/Jamestown,Jamestown,NY,360.30,499.09, -   ,,,,,,,,,,,
411,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,301.51,417.66, -   ,,,,,,,,,,,
411,LWT,Lewistown Municipal,Lewistown,MT,313.00,433.57, -   ,,,,,,,,,,,
411,MCG,McGrath Airport,McGrath,AK,694.50,962.02, -   ,,,,,,,,,,,
411,MLS,Frank Wiley Field,Miles City,MT,818.83,1134.25, -   ,,,,,,,,,,,
411,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,167.95,232.64, -   ,,,,,,,,,,,
411,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,279.50,387.16, -   ,,,,,,,,,,,
411,MWH,Grant County International,Moses Lake,WA,283.33,392.47, -   ,,,,,,,,,,,
411,OXR,Oxnard,Oxnard/Ventura,CA,537.83,745.01, -   ,,,,,,,,,,,
411,PFN,Bay County,Panama City,FL,599.34,830.21, -   ,,,,,,,,,,,
411,ROP,Benjamin Taisacan Manglona International,Rota,TT,867.00,1200.97, -   ,,,,,,,,,,,
411,UNK,Unalakleet Airport,Unalakleet,AK,1270.50,1759.89, -   ,,,,,,,,,,,
411,WRL,Worland Municipal,Worland,WY,637.46,883.01, -   ,,,,,,,,,,,
411,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,134.59,186.43, -   ,,,,,,,,,,,
National Average,,,,,328.12,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
