Average Domestic Airline Itinerary Fares By Origin City for Q1 2021 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
264,TYR,Tyler Pounds Regional,Tyler,TX,361.99,413.51," 2,555 ",,,,,,,,,,,
265,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,390.52,446.11," 2,410 ",,,,,,,,,,,
266,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,114.54,130.84," 2,404 ",,,,,,,,,,,
267,MQT,Marquette Sawyer Regional,Marquette,MI,408.30,466.42," 2,351 ",,,,,,,,,,,
268,VLD,Valdosta Regional,Valdosta,GA,473.78,541.21," 2,319 ",,,,,,,,,,,
269,TXK,Texarkana Regional-Webb Field,Texarkana,AR,369.57,422.18," 2,313 ",,,,,,,,,,,
270,GTR,Golden Triangle Regional,Columbus,MS,477.06,544.96," 2,208 ",,,,,,,,,,,
271,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,308.39,352.29," 2,174 ",,,,,,,,,,,
272,OME,Nome Airport,Nome,AK,543.66,621.04," 2,131 ",,,,,,,,,,,
273,DHN,Dothan Regional,Dothan,AL,510.28,582.91," 2,019 ",,,,,,,,,,,
274,EAT,Pangborn Memorial,Wenatchee,WA,290.89,332.30," 1,991 ",,,,,,,,,,,
275,ABY,Southwest Georgia Regional,Albany,GA,409.69,468.01," 1,956 ",,,,,,,,,,,
276,OTZ,Ralph Wien Memorial,Kotzebue,AK,507.70,579.96," 1,913 ",,,,,,,,,,,
277,FLO,Florence Regional,Florence,SC,346.73,396.09," 1,888 ",,,,,,,,,,,
278,ALW,Walla Walla Regional,Walla Walla,WA,276.02,315.31," 1,871 ",,,,,,,,,,,
279,PGV,Pitt Greenville,Greenville,NC,324.11,370.24," 1,794 ",,,,,,,,,,,
280,GCK,Garden City Regional,Garden City,KS,366.26,418.39," 1,772 ",,,,,,,,,,,
281,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,472.58,539.84," 1,766 ",,,,,,,,,,,
282,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,356.51,407.26," 1,761 ",,,,,,,,,,,
283,DRT,Del Rio International,Del Rio,TX,396.88,453.37," 1,742 ",,,,,,,,,,,
284,COD,Yellowstone Regional,Cody,WY,502.11,573.58," 1,715 ",,,,,,,,,,,
285,SPN,Francisco C. Ada Saipan International,Saipan,TT,852.59,973.95," 1,674 ",,,,,,,,,,,
286,SWO,Stillwater Regional,Stillwater,OK,339.90,388.29," 1,656 ",,,,,,,,,,,
287,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,352.07,402.18," 1,638 ",,,,,,,,,,,
288,STC,St. Cloud Regional,St. Cloud,MN,194.60,222.30," 1,602 ",,,,,,,,,,,
289,BJI,Bemidji Regional,Bemidji,MN,495.17,565.66," 1,580 ",,,,,,,,,,,
290,GGG,East Texas Regional,Longview,TX,350.19,400.03," 1,544 ",,,,,,,,,,,
291,ABR,Aberdeen Regional,Aberdeen,SD,495.98,566.58," 1,504 ",,,,,,,,,,,
292,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,421.67,481.69," 1,491 ",,,,,,,,,,,
293,BQK,Brunswick Golden Isles,Brunswick,GA,456.76,521.77," 1,440 ",,,,,,,,,,,
294,CIU,Chippewa County International,Sault Ste. Marie,MI,477.30,545.24," 1,430 ",,,,,,,,,,,
295,ART,Watertown International,Watertown,NY,316.22,361.24," 1,415 ",,,,,,,,,,,
296,DLG,Dillingham Airport,Dillingham,AK,502.11,573.58," 1,397 ",,,,,,,,,,,
297,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,516.17,589.64," 1,382 ",,,,,,,,,,,
298,GCC,Northeast Wyoming Regional,Gillette,WY,467.77,534.36," 1,379 ",,,,,,,,,,,
299,BRD,Brainerd Lakes Regional,Brainerd,MN,465.74,532.03," 1,324 ",,,,,,,,,,,
300,SHR,Sheridan County,Sheridan,WY,491.91,561.93," 1,300 ",,,,,,,,,,,
301,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,429.79,490.96," 1,287 ",,,,,,,,,,,
302,RHI,Rhinelander/Oneida County,Rhinelander,WI,503.75,575.46," 1,281 ",,,,,,,,,,,
303,ESC,Delta County,Escanaba,MI,446.59,510.16," 1,268 ",,,,,,,,,,,
304,SCC,Deadhorse Airport,Deadhorse,AK,540.60,617.55," 1,246 ",,,,,,,,,,,
305,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,429.09,490.16," 1,181 ",,,,,,,,,,,
306,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,446.25,509.77," 1,149 ",,,,,,,,,,,
307,EAR,Kearney Regional,Kearney,NE,408.90,467.10," 1,142 ",,,,,,,,,,,
308,IMT,Ford,Iron Mountain/Kingsfd,MI,444.09,507.30," 1,141 ",,,,,,,,,,,
309,CMX,Houghton County Memorial,Hancock/Houghton,MI,448.34,512.15," 1,056 ",,,,,,,,,,,
310,BTM,Bert Mooney,Butte,MT,408.09,466.18," 1,024 ",,,,,,,,,,,
311,HOB,Lea County Regional,Hobbs,NM,286.04,326.76," 1,013 ",,,,,,,,,,,
312,AKN,King Salmon Airport,King Salmon,AK,470.63,537.61, 980 ,,,,,,,,,,,
313,LAR,Laramie Regional,Laramie,WY,382.54,436.99, 969 ,,,,,,,,,,,
314,PSG,Petersburg James A Johnson,Petersburg,AK,466.81,533.26, 963 ,,,,,,,,,,,
315,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,307.89,351.71, 942 ,,,,,,,,,,,
316,PQI,Presque Isle International,Presque Isle/Houlton,ME,382.69,437.16, 941 ,,,,,,,,,,,
317,EAU,Chippewa Valley Regional,Eau Claire,WI,350.81,400.74, 917 ,,,,,,,,,,,
318,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,98.56,112.59, 893 ,,,,,,,,,,,
319,HIB,Range Regional,Hibbing,MN,477.53,545.50, 859 ,,,,,,,,,,,
320,RKS,Southwest Wyoming Regional,Rock Springs,WY,484.71,553.71, 850 ,,,,,,,,,,,
321,DBQ,Dubuque Regional,Dubuque,IA,430.99,492.34, 847 ,,,,,,,,,,,
322,JLN,Joplin Regional,Joplin,MO,362.35,413.93, 830 ,,,,,,,,,,,
323,ALO,Waterloo Regional,Waterloo,IA,286.82,327.65, 829 ,,,,,,,,,,,
324,OWB,Owensboro Daviess County Regional,Owensboro,KY,117.62,134.36, 827 ,,,,,,,,,,,
325,OGD,Ogden-Hinckley,Ogden,UT,100.06,114.30, 813 ,,,,,,,,,,,
326,CDV,Merle K Mudhole Smith,Cordova,AK,395.01,451.24, 796 ,,,,,,,,,,,
327,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,341.13,389.69, 779 ,,,,,,,,,,,
328,APN,Alpena County Regional,Alpena,MI,502.61,574.15, 773 ,,,,,,,,,,,
329,CDC,Cedar City Regional,Cedar City,UT,351.08,401.05, 757 ,,,,,,,,,,,
330,RIW,Central Wyoming Regional,Riverton/Lander,WY,453.11,517.61, 727 ,,,,,,,,,,,
331,PIH,Pocatello Regional,Pocatello,ID,409.94,468.29, 719 ,,,,,,,,,,,
331,SLN,Salina Regional,Salina,KS,418.70,478.30, 719 ,,,,,,,,,,,
333,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,428.79,489.82, 685 ,,,,,,,,,,,
334,MEI,Key Field,Meridian,MS,494.40,564.77, 680 ,,,,,,,,,,,
335,CNY,Canyonlands Regional,Moab,UT,421.33,481.31, 677 ,,,,,,,,,,,
336,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,382.68,437.15, 655 ,,,,,,,,,,,
337,PAH,Barkley Regional,Paducah,KY,583.87,666.98, 606 ,,,,,,,,,,,
338,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,444.97,508.31, 602 ,,,,,,,,,,,
339,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,346.29,395.58, 600 ,,,,,,,,,,,
340,WRG,Wrangell Airport,Wrangell,AK,435.71,497.73, 599 ,,,,,,,,,,,
341,PIR,Pierre Regional,Pierre,SD,418.19,477.71, 581 ,,,,,,,,,,,
342,EKO,Elko Regional,Elko,NV,528.38,603.59, 558 ,,,,,,,,,,,
343,MKG,Muskegon County,Muskegon,MI,369.83,422.47, 535 ,,,,,,,,,,,
344,HYA,Cape Cod Gateway,Hyannis,MA,409.50,467.79, 533 ,,,,,,,,,,,
345,VEL,Vernal Regional,Vernal,UT,443.59,506.73, 527 ,,,,,,,,,,,
346,JMS,Jamestown Regional,Jamestown,ND,391.41,447.12, 504 ,,,,,,,,,,,
347,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,439.03,501.53, 493 ,,,,,,,,,,,
348,INL,Falls International Einarson Field,International Falls,MN,482.48,551.16, 480 ,,,,,,,,,,,
349,PUB,Pueblo Memorial,Pueblo,CO,350.56,400.46, 465 ,,,,,,,,,,,
350,HYS,Hays Regional,Hays,KS,433.89,495.65, 448 ,,,,,,,,,,,
351,VCT,Victoria Regional,Victoria,TX,388.77,444.11, 424 ,,,,,,,,,,,
352,DEC,Decatur Airport,Decatur,IL,404.56,462.14, 422 ,,,,,,,,,,,
353,SHD,Shenandoah Valley Regional,Staunton,VA,441.07,503.85, 419 ,,,,,,,,,,,
354,ILG,New Castle,Wilmington,DE,98.98,113.06, 383 ,,,,,,,,,,,
355,LBL,Liberal Mid-America Regional,Liberal,KS,403.88,461.37, 356 ,,,,,,,,,,,
356,OGS,Ogdensburg International,Ogdensburg,NY,476.22,544.00, 347 ,,,,,,,,,,,
357,ATY,Watertown Regional,Watertown,SD,396.35,452.76, 336 ,,,,,,,,,,,
358,YAK,Yakutat Airport,Yakutat,AK,493.56,563.81, 326 ,,,,,,,,,,,
359,CGI,Cape Girardeau Regional,Cape Girardeau,MO,384.12,438.79, 310 ,,,,,,,,,,,
360,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,410.60,469.04, 309 ,,,,,,,,,,,
361,DDC,Dodge City Regional,Dodge City,KS,368.46,420.91, 308 ,,,,,,,,,,,
362,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,419.89,479.66, 288 ,,,,,,,,,,,
363,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,297.72,340.09, 283 ,,,,,,,,,,,
364,DVL,Devils Lake Regional,Devils Lake,ND,434.38,496.21, 266 ,,,,,,,,,,,
365,LWB,Greenbrier Valley,Lewisburg,WV,640.20,731.33, 242 ,,,,,,,,,,,
366,MCW,Mason City Municipal,Mason City,IA,393.29,449.27, 234 ,,,,,,,,,,,
366,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,329.56,376.47, 234 ,,,,,,,,,,,
368,DUT,Unalaska Airport,Unalaska,AK,1019.41,1164.51, 232 ,,,,,,,,,,,
369,CVN,Clovis Regional,Clovis,NM,546.45,624.24, 228 ,,,,,,,,,,,
370,IPL,Imperial County,El Centro,CA,338.85,387.08, 221 ,,,,,,,,,,,
371,LEB,Lebanon Municipal,Lebanon-Hanover,NH,326.83,373.35, 192 ,,,,,,,,,,,
372,BKW,Raleigh County Memorial,Beckley,WV,371.23,424.07, 190 ,,,,,,,,,,,
373,AUG,Augusta State,Augusta/Waterville,ME,347.00,396.39, 187 ,,,,,,,,,,,
374,MBL,Manistee County-Blacker,Manistee/Ludington,MI,363.50,415.24, 185 ,,,,,,,,,,,
375,RUT,Rutland - Southern Vermont Regional,Rutland,VT,297.64,340.00, 155 ,,,,,,,,,,,
376,UIN,Quincy Regional-Baldwin Field,Quincy,IL,316.84,361.94, 146 ,,,,,,,,,,,
377,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,322.43,368.32, 140 ,,,,,,,,,,,
378,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,349.25,398.96, 132 ,,,,,,,,,,,
379,ENA,Kenai Municipal,Kenai,AK,700.75,800.49, 124 ,,,,,,,,,,,
380,MSL,Northwest Alabama Regional,Muscle Shoals,AL,464.67,530.81, 119 ,,,,,,,,,,,
381,TUP,Tupelo Regional,Tupelo,MS,288.93,330.06, 112 ,,,,,,,,,,,
382,IWD,Gogebic-Iron County,Ironwood,MI,262.00,299.29, 109 ,,,,,,,,,,,
383,CEZ,Cortez Municipal,Cortez,CO,369.00,421.52, 105 ,,,,,,,,,,,
384,IRK,Kirksville Regional,Kirksville,MO,282.33,322.52, 104 ,,,,,,,,,,,
385,PVC,Provincetown Municipal,Provincetown,MA,383.00,437.52, 103 ,,,,,,,,,,,
386,RKD,Knox County Regional,Rockland,ME,316.67,361.74, 102 ,,,,,,,,,,,
387,AIA,Alliance Municipal,Alliance,NE,286.00,326.71, 90 ,,,,,,,,,,,
388,PGA,Page Municipal,Page,AZ,312.00,356.41, 89 ,,,,,,,,,,,
389,AOO,Altoona-Blair County,Altoona,PA,554.00,632.86, 87 ,,,,,,,,,,,
390,DUJ,DuBois Regional,DuBois,PA,408.25,466.36, 72 ,,,,,,,,,,,
390,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,196.50,224.47, 72 ,,,,,,,,,,,
392,GLH,Greenville Mid Delta,Greenville,MS,429.80,490.98, 70 ,,,,,,,,,,,
393,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,374.07,427.32, 69 ,,,,,,,,,,,
393,VQS,Antonio Rivera Rodriguez,Vieques,PR,453.67,518.24, 69 ,,,,,,,,,,,
395,ADK,Adak,Adak Island,AK,657.00,750.52, 66 ,,,,,,,,,,,
396,HOM,Homer Airport,Homer,AK,677.50,773.93, 65 ,,,,,,,,,,,
397,TVF,Thief River Falls Regional,Thief River Falls,MN,315.00,359.84, 60 ,,,,,,,,,,,
398,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,298.00,340.42, 58 ,,,,,,,,,,,
399,MSS,Massena International-Richards Field,Massena,NY,290.89,332.29, 56 ,,,,,,,,,,,
400,FOD,Fort Dodge Regional,Fort Dodge,IA,323.84,369.94, 54 ,,,,,,,,,,,
401,HRO,Boone County,Harrison,AR,254.00,290.15, 51 ,,,,,,,,,,,
402,SOW,Show Low Regional,Show Low,AZ,348.13,397.68, 46 ,,,,,,,,,,,
403,SDY,Sidney Richland Regional,Sidney,MT,261.56,298.79, 45 ,,,,,,,,,,,
404,CNM,Cavern City Air Terminal,Carlsbad,NM,354.25,404.67, 43 ,,,,,,,,,,,
405,HOT,Memorial Field,Hot Springs,AR,212.67,242.94, 34 ,,,,,,,,,,,
405,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,276.00,315.29, 34 ,,,,,,,,,,,
405,CDR,Chadron Municipal,Chadron,NE,291.67,333.18, 34 ,,,,,,,,,,,
405,ELD,South Arkansas Regional at Goodwin Field,El Dorado,AR,435.00,496.92, 34 ,,,,,,,,,,,
405,MCK,McCook Ben Nelson Regional,McCook,NE,376.44,430.03, 34 ,,,,,,,,,,,
410,BFD,Bradford Regional,Bradford,PA,418.67,478.26, 32 ,,,,,,,,,,,
411,LNS,Lancaster Airport,Lancaster,PA,241.33,275.68, 29 ,,,,,,,,,,,
412,MKK,Molokai,Hoolehua,HI,233.20,266.39, 20 ,,,,,,,,,,,
413,HVR,Havre City-County,Havre,MT,266.63,304.58, 16 ,,,,,,,,,,,
414,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,461.00,526.62, 11 ,,,,,,,,,,,
415,CPX,Benjamin Rivera Noriega,Culebra,PR,364.00,415.81, 10 ,,,,,,,,,,,
416,LNY,Lanai Airport,Lanai,HI,582.63,665.56, 7 ,,,,,,,,,,,
416,CDB,Cold Bay Airport,Cold Bay,AK,797.43,910.93, 7 ,,,,,,,,,,,
418,JHM,Kapalua Airport,Kapalua,HI,484.00,552.89, 6 ,,,,,,,,,,,
419,SNP,St. Paul Island,St. Paul,AK,929.00,1061.23, 3 ,,,,,,,,,,,
420,MKT,Mankato Regional,Mankato,MN,154.50,176.49, 2 ,,,,,,,,,,,
421,IPT,Williamsport Regional,Williamsport,PA,311.87,356.26, -   ,,,,,,,,,,,
421,MCE,Merced Yosemite Regional,Merced,CA,300.00,342.70, -   ,,,,,,,,,,,
National Average,,,,,260.2,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
