Average Domestic Airline Itinerary Fares By Origin City for Q1 2022 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
264,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,233.00,246.53," 2,835 ",,,,,,,,,,,
265,CLL,Easterwood Field,College Station/Bryan,TX,483.88,511.97," 2,696 ",,,,,,,,,,,
266,LWS,Lewiston Nez Perce County,Lewiston,ID,515.84,545.78," 2,577 ",,,,,,,,,,,
267,TYR,Tyler Pounds Regional,Tyler,TX,529.30,560.03," 2,555 ",,,,,,,,,,,
268,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,438.99,464.47," 2,410 ",,,,,,,,,,,
269,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,133.80,141.56," 2,404 ",,,,,,,,,,,
270,MQT,Marquette Sawyer Regional,Marquette,MI,509.76,539.35," 2,351 ",,,,,,,,,,,
271,VLD,Valdosta Regional,Valdosta,GA,569.04,602.07," 2,319 ",,,,,,,,,,,
272,TXK,Texarkana Regional-Webb Field,Texarkana,AR,478.04,505.79," 2,313 ",,,,,,,,,,,
273,GTR,Golden Triangle Regional,Columbus,MS,535.33,566.41," 2,208 ",,,,,,,,,,,
274,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,496.68,525.51," 2,174 ",,,,,,,,,,,
275,OME,Nome Airport,Nome,AK,512.06,541.79," 2,131 ",,,,,,,,,,,
276,DHN,Dothan Regional,Dothan,AL,626.25,662.61," 2,019 ",,,,,,,,,,,
277,EAT,Pangborn Memorial,Wenatchee,WA,498.53,527.46," 1,991 ",,,,,,,,,,,
278,ABY,Southwest Georgia Regional,Albany,GA,515.25,545.16," 1,956 ",,,,,,,,,,,
279,OTZ,Ralph Wien Memorial,Kotzebue,AK,498.79,527.75," 1,913 ",,,,,,,,,,,
280,FLO,Florence Regional,Florence,SC,333.53,352.89," 1,888 ",,,,,,,,,,,
281,ALW,Walla Walla Regional,Walla Walla,WA,406.26,429.85," 1,871 ",,,,,,,,,,,
282,PGV,Pitt Greenville,Greenville,NC,418.02,442.29," 1,794 ",,,,,,,,,,,
283,GCK,Garden City Regional,Garden City,KS,403.63,427.06," 1,772 ",,,,,,,,,,,
284,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,482.04,510.02," 1,766 ",,,,,,,,,,,
285,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,428.98,453.88," 1,761 ",,,,,,,,,,,
286,DRT,Del Rio International,Del Rio,TX,373.01,394.66," 1,742 ",,,,,,,,,,,
287,COD,Yellowstone Regional,Cody,WY,499.65,528.65," 1,715 ",,,,,,,,,,,
288,SPN,Francisco C. Ada Saipan International,Saipan,TT,670.80,709.74," 1,674 ",,,,,,,,,,,
289,SWO,Stillwater Regional,Stillwater,OK,416.81,441.00," 1,656 ",,,,,,,,,,,
290,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,472.76,500.20," 1,638 ",,,,,,,,,,,
291,STC,St. Cloud Regional,St. Cloud,MN,228.88,242.17," 1,602 ",,,,,,,,,,,
292,BJI,Bemidji Regional,Bemidji,MN,608.73,644.06," 1,580 ",,,,,,,,,,,
293,GGG,East Texas Regional,Longview,TX,515.92,545.86," 1,544 ",,,,,,,,,,,
294,ABR,Aberdeen Regional,Aberdeen,SD,590.54,624.82," 1,504 ",,,,,,,,,,,
295,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,540.75,572.14," 1,491 ",,,,,,,,,,,
296,BQK,Brunswick Golden Isles,Brunswick,GA,511.76,541.47," 1,440 ",,,,,,,,,,,
297,CIU,Chippewa County International,Sault Ste. Marie,MI,552.35,584.42," 1,430 ",,,,,,,,,,,
298,ART,Watertown International,Watertown,NY,379.88,401.93," 1,415 ",,,,,,,,,,,
299,DLG,Dillingham Airport,Dillingham,AK,547.50,579.29," 1,397 ",,,,,,,,,,,
300,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,617.63,653.48," 1,382 ",,,,,,,,,,,
301,GCC,Northeast Wyoming Regional,Gillette,WY,575.58,609.00," 1,379 ",,,,,,,,,,,
302,BRD,Brainerd Lakes Regional,Brainerd,MN,617.05,652.87," 1,324 ",,,,,,,,,,,
303,SHR,Sheridan County,Sheridan,WY,560.05,592.56," 1,300 ",,,,,,,,,,,
304,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,505.42,534.76," 1,287 ",,,,,,,,,,,
305,RHI,Rhinelander/Oneida County,Rhinelander,WI,631.08,667.71," 1,281 ",,,,,,,,,,,
306,PPG,Pago Pago International,Pago Pago,TT,1065.88,1127.76," 1,272 ",,,,,,,,,,,
307,ESC,Delta County,Escanaba,MI,497.51,526.39," 1,268 ",,,,,,,,,,,
308,SCC,Deadhorse Airport,Deadhorse,AK,506.18,535.57," 1,246 ",,,,,,,,,,,
309,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,438.45,463.90," 1,181 ",,,,,,,,,,,
310,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,538.94,570.22," 1,149 ",,,,,,,,,,,
311,EAR,Kearney Regional,Kearney,NE,473.80,501.30," 1,142 ",,,,,,,,,,,
312,IMT,Ford,Iron Mountain/Kingsfd,MI,521.31,551.57," 1,141 ",,,,,,,,,,,
313,CMX,Houghton County Memorial,Hancock/Houghton,MI,490.09,518.54," 1,056 ",,,,,,,,,,,
314,BTM,Bert Mooney,Butte,MT,551.77,583.80," 1,024 ",,,,,,,,,,,
315,HOB,Lea County Regional,Hobbs,NM,418.99,443.31," 1,013 ",,,,,,,,,,,
316,AKN,King Salmon Airport,King Salmon,AK,503.43,532.65, 980 ,,,,,,,,,,,
317,LAR,Laramie Regional,Laramie,WY,484.66,512.79, 969 ,,,,,,,,,,,
318,PSG,Petersburg James A Johnson,Petersburg,AK,504.41,533.69, 963 ,,,,,,,,,,,
319,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,405.78,429.34, 942 ,,,,,,,,,,,
320,PQI,Presque Isle International,Presque Isle/Houlton,ME,480.38,508.26, 941 ,,,,,,,,,,,
321,EAU,Chippewa Valley Regional,Eau Claire,WI,392.87,415.68, 917 ,,,,,,,,,,,
322,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,99.16,104.91, 893 ,,,,,,,,,,,
323,HIB,Range Regional,Hibbing,MN,570.56,603.68, 859 ,,,,,,,,,,,
324,RKS,Southwest Wyoming Regional,Rock Springs,WY,478.08,505.83, 850 ,,,,,,,,,,,
325,DBQ,Dubuque Regional,Dubuque,IA,519.68,549.85, 847 ,,,,,,,,,,,
326,JLN,Joplin Regional,Joplin,MO,455.89,482.35, 830 ,,,,,,,,,,,
327,ALO,Waterloo Regional,Waterloo,IA,406.05,429.62, 829 ,,,,,,,,,,,
328,OWB,Owensboro Daviess County Regional,Owensboro,KY,144.67,153.07, 827 ,,,,,,,,,,,
329,OGD,Ogden-Hinckley,Ogden,UT,101.70,107.60, 813 ,,,,,,,,,,,
330,CDV,Merle K Mudhole Smith,Cordova,AK,419.66,444.02, 796 ,,,,,,,,,,,
331,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,138.85,146.91, 788 ,,,,,,,,,,,
332,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,428.48,453.35, 779 ,,,,,,,,,,,
333,APN,Alpena County Regional,Alpena,MI,545.91,577.60, 773 ,,,,,,,,,,,
334,CDC,Cedar City Regional,Cedar City,UT,439.77,465.29, 757 ,,,,,,,,,,,
335,RIW,Central Wyoming Regional,Riverton/Lander,WY,538.22,569.46, 727 ,,,,,,,,,,,
336,PIH,Pocatello Regional,Pocatello,ID,490.91,519.41, 719 ,,,,,,,,,,,
336,SLN,Salina Regional,Salina,KS,399.21,422.38, 719 ,,,,,,,,,,,
338,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,466.05,493.10, 685 ,,,,,,,,,,,
339,MEI,Key Field,Meridian,MS,465.33,492.34, 680 ,,,,,,,,,,,
340,CNY,Canyonlands Regional,Moab,UT,379.51,401.54, 677 ,,,,,,,,,,,
341,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,383.58,405.84, 655 ,,,,,,,,,,,
342,PAH,Barkley Regional,Paducah,KY,489.93,518.37, 606 ,,,,,,,,,,,
343,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,470.88,498.22, 602 ,,,,,,,,,,,
344,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,497.01,525.86, 600 ,,,,,,,,,,,
345,WRG,Wrangell Airport,Wrangell,AK,505.27,534.60, 599 ,,,,,,,,,,,
346,PIR,Pierre Regional,Pierre,SD,506.22,535.61, 581 ,,,,,,,,,,,
347,EKO,Elko Regional,Elko,NV,593.97,628.45, 558 ,,,,,,,,,,,
348,MKG,Muskegon County,Muskegon,MI,448.24,474.26, 535 ,,,,,,,,,,,
349,HYA,Cape Cod Gateway,Hyannis,MA,456.17,482.65, 533 ,,,,,,,,,,,
350,VEL,Vernal Regional,Vernal,UT,454.40,480.77, 527 ,,,,,,,,,,,
351,JMS,Jamestown Regional,Jamestown,ND,466.42,493.50, 504 ,,,,,,,,,,,
352,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,444.70,470.51, 493 ,,,,,,,,,,,
353,INL,Falls International Einarson Field,International Falls,MN,582.48,616.29, 480 ,,,,,,,,,,,
354,PUB,Pueblo Memorial,Pueblo,CO,349.79,370.10, 465 ,,,,,,,,,,,
355,HYS,Hays Regional,Hays,KS,487.91,516.23, 448 ,,,,,,,,,,,
356,VCT,Victoria Regional,Victoria,TX,386.78,409.23, 424 ,,,,,,,,,,,
357,DEC,Decatur Airport,Decatur,IL,388.53,411.09, 422 ,,,,,,,,,,,
358,SHD,Shenandoah Valley Regional,Staunton,VA,442.92,468.63, 419 ,,,,,,,,,,,
359,BIH,Bishop Airport,Bishop,CA,333.72,353.09, 416 ,,,,,,,,,,,
360,ILG,New Castle,Wilmington,DE,108.95,115.27, 383 ,,,,,,,,,,,
361,LBL,Liberal Mid-America Regional,Liberal,KS,371.25,392.80, 356 ,,,,,,,,,,,
362,OGS,Ogdensburg International,Ogdensburg,NY,457.66,484.22, 347 ,,,,,,,,,,,
363,ATY,Watertown Regional,Watertown,SD,475.30,502.90, 336 ,,,,,,,,,,,
364,YAK,Yakutat Airport,Yakutat,AK,527.30,557.91, 326 ,,,,,,,,,,,
365,CGI,Cape Girardeau Regional,Cape Girardeau,MO,444.59,470.40, 310 ,,,,,,,,,,,
366,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,457.09,483.62, 309 ,,,,,,,,,,,
367,DDC,Dodge City Regional,Dodge City,KS,417.52,441.76, 308 ,,,,,,,,,,,
368,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,418.53,442.83, 288 ,,,,,,,,,,,
369,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,365.37,386.58, 283 ,,,,,,,,,,,
370,DVL,Devils Lake Regional,Devils Lake,ND,476.72,504.39, 266 ,,,,,,,,,,,
371,LWB,Greenbrier Valley,Lewisburg,WV,486.86,515.12, 242 ,,,,,,,,,,,
372,MCW,Mason City Municipal,Mason City,IA,382.39,404.59, 234 ,,,,,,,,,,,
372,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,358.73,379.55, 234 ,,,,,,,,,,,
374,DUT,Unalaska Airport,Unalaska,AK,1070.18,1132.30, 232 ,,,,,,,,,,,
375,CVN,Clovis Regional,Clovis,NM,529.57,560.31, 228 ,,,,,,,,,,,
376,IPL,Imperial County,El Centro,CA,378.18,400.13, 221 ,,,,,,,,,,,
377,LEB,Lebanon Municipal,Lebanon-Hanover,NH,447.29,473.26, 192 ,,,,,,,,,,,
378,BKW,Raleigh County Memorial,Beckley,WV,480.38,508.26, 190 ,,,,,,,,,,,
379,AUG,Augusta State,Augusta/Waterville,ME,384.63,406.95, 187 ,,,,,,,,,,,
380,MBL,Manistee County-Blacker,Manistee/Ludington,MI,393.38,416.21, 185 ,,,,,,,,,,,
381,TEX,Telluride Regional,Telluride,CO,646.83,684.38, 171 ,,,,,,,,,,,
382,RUT,Rutland - Southern Vermont Regional,Rutland,VT,318.89,337.40, 155 ,,,,,,,,,,,
383,UIN,Quincy Regional-Baldwin Field,Quincy,IL,401.70,425.01, 146 ,,,,,,,,,,,
384,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,476.59,504.25, 140 ,,,,,,,,,,,
385,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,421.42,445.88, 132 ,,,,,,,,,,,
386,ENA,Kenai Municipal,Kenai,AK,646.05,683.55, 124 ,,,,,,,,,,,
387,BRL,Southeast Iowa Regional,Burlington,IA,504.45,533.73, 120 ,,,,,,,,,,,
388,MSL,Northwest Alabama Regional,Muscle Shoals,AL,469.16,496.39, 119 ,,,,,,,,,,,
389,TUP,Tupelo Regional,Tupelo,MS,330.68,349.88, 112 ,,,,,,,,,,,
390,IWD,Gogebic-Iron County,Ironwood,MI,422.06,446.56, 109 ,,,,,,,,,,,
391,CEZ,Cortez Municipal,Cortez,CO,493.11,521.73, 105 ,,,,,,,,,,,
392,IRK,Kirksville Regional,Kirksville,MO,466.94,494.05, 104 ,,,,,,,,,,,
393,PVC,Provincetown Municipal,Provincetown,MA,870.00,920.50, 103 ,,,,,,,,,,,
394,RKD,Knox County Regional,Rockland,ME,556.00,588.27, 102 ,,,,,,,,,,,
395,AIA,Alliance Municipal,Alliance,NE,485.82,514.02, 90 ,,,,,,,,,,,
396,PGA,Page Municipal,Page,AZ,347.36,367.53, 89 ,,,,,,,,,,,
397,AOO,Altoona-Blair County,Altoona,PA,389.36,411.96, 87 ,,,,,,,,,,,
398,DUJ,DuBois Regional,DuBois,PA,412.00,435.92, 72 ,,,,,,,,,,,
398,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,323.05,341.81, 72 ,,,,,,,,,,,
400,GLH,Greenville Mid Delta,Greenville,MS,399.07,422.24, 70 ,,,,,,,,,,,
401,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,368.00,389.36, 69 ,,,,,,,,,,,
401,VQS,Antonio Rivera Rodriguez,Vieques,PR,579.20,612.82, 69 ,,,,,,,,,,,
403,ADK,Adak,Adak Island,AK,976.00,1032.65, 66 ,,,,,,,,,,,
404,HOM,Homer Airport,Homer,AK,787.30,833.00, 65 ,,,,,,,,,,,
405,TVF,Thief River Falls Regional,Thief River Falls,MN,407.14,430.78, 60 ,,,,,,,,,,,
406,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,381.39,403.53, 58 ,,,,,,,,,,,
407,MSS,Massena International-Richards Field,Massena,NY,325.38,344.27, 56 ,,,,,,,,,,,
408,FOD,Fort Dodge Regional,Fort Dodge,IA,410.00,433.80, 54 ,,,,,,,,,,,
409,HRO,Boone County,Harrison,AR,393.44,416.28, 51 ,,,,,,,,,,,
410,SOW,Show Low Regional,Show Low,AZ,410.40,434.22, 46 ,,,,,,,,,,,
411,SDY,Sidney Richland Regional,Sidney,MT,541.00,572.40, 45 ,,,,,,,,,,,
412,CNM,Cavern City Air Terminal,Carlsbad,NM,421.80,446.28, 43 ,,,,,,,,,,,
413,HOT,Memorial Field,Hot Springs,AR,379.17,401.18, 34 ,,,,,,,,,,,
413,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,486.11,514.33, 34 ,,,,,,,,,,,
413,CDR,Chadron Municipal,Chadron,NE,341.86,361.70, 34 ,,,,,,,,,,,
413,ELD,South Arkansas Regional at Goodwin Field,El Dorado,AR,610.80,646.26, 34 ,,,,,,,,,,,
413,MCK,McCook Ben Nelson Regional,McCook,NE,484.40,512.52, 34 ,,,,,,,,,,,
418,BFD,Bradford Regional,Bradford,PA,312.75,330.90, 32 ,,,,,,,,,,,
419,LNS,Lancaster Airport,Lancaster,PA,351.20,371.59, 29 ,,,,,,,,,,,
420,GDV,Dawson Community,Glendive,MT,630.43,667.02, 26 ,,,,,,,,,,,
421,MKK,Molokai,Hoolehua,HI,465.25,492.26, 20 ,,,,,,,,,,,
422,HVR,Havre City-County,Havre,MT,408.25,431.95, 16 ,,,,,,,,,,,
422,OLF,L. M. Clayton,Wolf Point,MT,505.33,534.67, 16 ,,,,,,,,,,,
424,MKL,McKellar-Sipes Regional,Jackson,TN,359.00,379.84, 14 ,,,,,,,,,,,
425,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,490.67,519.15, 11 ,,,,,,,,,,,
426,CPX,Benjamin Rivera Noriega,Culebra,PR,460.83,487.58, 10 ,,,,,,,,,,,
427,CDB,Cold Bay Airport,Cold Bay,AK,987.00,1044.29, 7 ,,,,,,,,,,,
428,JHM,Kapalua Airport,Kapalua,HI,575.00,608.38, 6 ,,,,,,,,,,,
429,MCN,Middle Georgia Regional,Macon,GA,467.00,494.11, 4 ,,,,,,,,,,,
430,SNP,St. Paul Island,St. Paul,AK,983.00,1040.06, 3 ,,,,,,,,,,,
431,MKT,Mankato Regional,Mankato,MN,257.00,271.92, 2 ,,,,,,,,,,,
National Average,,,,,328.48,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
