Average Domestic Airline Itinerary Fares By Origin City for Q1 2016 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
264,TYR,Tyler Pounds Regional,Tyler,TX,496.40,628.62," 2,555 ",,,,,,,,,,,
265,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,489.42,619.78," 2,410 ",,,,,,,,,,,
266,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,82.35,104.29," 2,404 ",,,,,,,,,,,
267,MQT,Marquette Sawyer Regional,Marquette,MI,588.34,745.04," 2,351 ",,,,,,,,,,,
268,VLD,Valdosta Regional,Valdosta,GA,591.73,749.34," 2,319 ",,,,,,,,,,,
269,TXK,Texarkana Regional-Webb Field,Texarkana,AR,497.92,630.54," 2,313 ",,,,,,,,,,,
270,GTR,Golden Triangle Regional,Columbus,MS,641.02,811.76," 2,208 ",,,,,,,,,,,
271,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,368.40,466.53," 2,174 ",,,,,,,,,,,
272,OME,Nome Airport,Nome,AK,509.07,644.66," 2,131 ",,,,,,,,,,,
273,DHN,Dothan Regional,Dothan,AL,721.69,913.91," 2,019 ",,,,,,,,,,,
274,EAT,Pangborn Memorial,Wenatchee,WA,372.15,471.27," 1,991 ",,,,,,,,,,,
275,ABY,Southwest Georgia Regional,Albany,GA,592.17,749.90," 1,956 ",,,,,,,,,,,
276,OTZ,Ralph Wien Memorial,Kotzebue,AK,488.03,618.02," 1,913 ",,,,,,,,,,,
277,FLO,Florence Regional,Florence,SC,395.02,500.24," 1,888 ",,,,,,,,,,,
278,ALW,Walla Walla Regional,Walla Walla,WA,333.26,422.03," 1,871 ",,,,,,,,,,,
279,PGV,Pitt Greenville,Greenville,NC,446.95,566.00," 1,794 ",,,,,,,,,,,
280,GCK,Garden City Regional,Garden City,KS,454.73,575.84," 1,772 ",,,,,,,,,,,
281,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,475.47,602.12," 1,766 ",,,,,,,,,,,
282,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,423.46,536.25," 1,761 ",,,,,,,,,,,
283,COD,Yellowstone Regional,Cody,WY,486.82,616.49," 1,715 ",,,,,,,,,,,
284,SPN,Francisco C. Ada Saipan International,Saipan,TT,1093.96,1385.34," 1,674 ",,,,,,,,,,,
285,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,430.93,545.72," 1,638 ",,,,,,,,,,,
286,STC,St. Cloud Regional,St. Cloud,MN,137.65,174.31," 1,602 ",,,,,,,,,,,
287,BJI,Bemidji Regional,Bemidji,MN,593.85,752.02," 1,580 ",,,,,,,,,,,
288,GGG,East Texas Regional,Longview,TX,457.84,579.79," 1,544 ",,,,,,,,,,,
289,ABR,Aberdeen Regional,Aberdeen,SD,673.08,852.36," 1,504 ",,,,,,,,,,,
290,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,499.35,632.35," 1,491 ",,,,,,,,,,,
291,BQK,Brunswick Golden Isles,Brunswick,GA,511.39,647.60," 1,440 ",,,,,,,,,,,
292,CIU,Chippewa County International,Sault Ste. Marie,MI,651.30,824.78," 1,430 ",,,,,,,,,,,
293,ART,Watertown International,Watertown,NY,475.19,601.76," 1,415 ",,,,,,,,,,,
294,DLG,Dillingham Airport,Dillingham,AK,936.17,1185.53," 1,397 ",,,,,,,,,,,
295,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,726.26,919.71," 1,382 ",,,,,,,,,,,
296,GCC,Northeast Wyoming Regional,Gillette,WY,577.59,731.43," 1,379 ",,,,,,,,,,,
297,BRD,Brainerd Lakes Regional,Brainerd,MN,563.03,712.99," 1,324 ",,,,,,,,,,,
298,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,590.66,747.98," 1,287 ",,,,,,,,,,,
299,RHI,Rhinelander/Oneida County,Rhinelander,WI,669.92,848.36," 1,281 ",,,,,,,,,,,
300,PPG,Pago Pago International,Pago Pago,TT,1098.66,1391.29," 1,272 ",,,,,,,,,,,
301,ESC,Delta County,Escanaba,MI,569.51,721.21," 1,268 ",,,,,,,,,,,
302,SCC,Deadhorse Airport,Deadhorse,AK,427.36,541.19," 1,246 ",,,,,,,,,,,
303,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,603.21,763.88," 1,181 ",,,,,,,,,,,
304,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,595.05,753.54," 1,149 ",,,,,,,,,,,
305,EAR,Kearney Regional,Kearney,NE,594.32,752.62," 1,142 ",,,,,,,,,,,
306,IMT,Ford,Iron Mountain/Kingsfd,MI,609.46,771.80," 1,141 ",,,,,,,,,,,
307,CMX,Houghton County Memorial,Hancock/Houghton,MI,561.36,710.88," 1,056 ",,,,,,,,,,,
308,BTM,Bert Mooney,Butte,MT,549.21,695.49," 1,024 ",,,,,,,,,,,
309,HOB,Lea County Regional,Hobbs,NM,536.33,679.18," 1,013 ",,,,,,,,,,,
310,AKN,King Salmon Airport,King Salmon,AK,798.00,1010.55, 980 ,,,,,,,,,,,
311,LAR,Laramie Regional,Laramie,WY,438.93,555.84, 969 ,,,,,,,,,,,
312,PSG,Petersburg James A Johnson,Petersburg,AK,421.74,534.07, 963 ,,,,,,,,,,,
313,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,500.51,633.82, 942 ,,,,,,,,,,,
314,PQI,Presque Isle International,Presque Isle/Houlton,ME,546.36,691.89, 941 ,,,,,,,,,,,
315,EAU,Chippewa Valley Regional,Eau Claire,WI,427.41,541.26, 917 ,,,,,,,,,,,
316,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,477.98,605.29, 893 ,,,,,,,,,,,
317,HIB,Range Regional,Hibbing,MN,569.65,721.38, 859 ,,,,,,,,,,,
318,RKS,Southwest Wyoming Regional,Rock Springs,WY,594.22,752.49, 850 ,,,,,,,,,,,
319,DBQ,Dubuque Regional,Dubuque,IA,500.91,634.33, 847 ,,,,,,,,,,,
320,JLN,Joplin Regional,Joplin,MO,481.97,610.34, 830 ,,,,,,,,,,,
321,ALO,Waterloo Regional,Waterloo,IA,470.02,595.21, 829 ,,,,,,,,,,,
322,OWB,Owensboro Daviess County Regional,Owensboro,KY,109.88,139.15, 827 ,,,,,,,,,,,
323,OGD,Ogden-Hinckley,Ogden,UT,90.04,114.03, 813 ,,,,,,,,,,,
324,CDV,Merle K Mudhole Smith,Cordova,AK,392.95,497.62, 796 ,,,,,,,,,,,
325,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,192.17,243.35, 788 ,,,,,,,,,,,
326,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,476.46,603.36, 779 ,,,,,,,,,,,
327,APN,Alpena County Regional,Alpena,MI,693.25,877.90, 773 ,,,,,,,,,,,
328,CDC,Cedar City Regional,Cedar City,UT,366.05,463.55, 757 ,,,,,,,,,,,
329,RIW,Central Wyoming Regional,Riverton/Lander,WY,593.25,751.27, 727 ,,,,,,,,,,,
330,PIH,Pocatello Regional,Pocatello,ID,601.18,761.30, 719 ,,,,,,,,,,,
331,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,530.02,671.20, 685 ,,,,,,,,,,,
332,MEI,Key Field,Meridian,MS,493.56,625.02, 680 ,,,,,,,,,,,
333,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,416.39,527.29, 655 ,,,,,,,,,,,
334,PAH,Barkley Regional,Paducah,KY,470.37,595.65, 606 ,,,,,,,,,,,
335,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,543.08,687.73, 602 ,,,,,,,,,,,
336,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,347.20,439.68, 600 ,,,,,,,,,,,
337,WRG,Wrangell Airport,Wrangell,AK,410.34,519.64, 599 ,,,,,,,,,,,
338,PIR,Pierre Regional,Pierre,SD,738.22,934.85, 581 ,,,,,,,,,,,
339,EKO,Elko Regional,Elko,NV,725.10,918.23, 558 ,,,,,,,,,,,
340,MKG,Muskegon County,Muskegon,MI,382.25,484.07, 535 ,,,,,,,,,,,
341,HYA,Cape Cod Gateway,Hyannis,MA,542.60,687.12, 533 ,,,,,,,,,,,
342,JMS,Jamestown Regional,Jamestown,ND,406.88,515.25, 504 ,,,,,,,,,,,
343,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,479.25,606.90, 493 ,,,,,,,,,,,
344,INL,Falls International Einarson Field,International Falls,MN,515.81,653.19, 480 ,,,,,,,,,,,
345,PUB,Pueblo Memorial,Pueblo,CO,338.70,428.91, 465 ,,,,,,,,,,,
346,HYS,Hays Regional,Hays,KS,566.93,717.93, 448 ,,,,,,,,,,,
347,SHD,Shenandoah Valley Regional,Staunton,VA,460.41,583.05, 419 ,,,,,,,,,,,
348,LBL,Liberal Mid-America Regional,Liberal,KS,532.35,674.14, 356 ,,,,,,,,,,,
349,OGS,Ogdensburg International,Ogdensburg,NY,406.73,515.06, 347 ,,,,,,,,,,,
350,YAK,Yakutat Airport,Yakutat,AK,385.94,488.74, 326 ,,,,,,,,,,,
351,CGI,Cape Girardeau Regional,Cape Girardeau,MO,495.46,627.42, 310 ,,,,,,,,,,,
352,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,590.67,747.99, 309 ,,,,,,,,,,,
353,DDC,Dodge City Regional,Dodge City,KS,614.79,778.54, 308 ,,,,,,,,,,,
354,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,434.30,549.97, 288 ,,,,,,,,,,,
355,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,461.17,584.00, 283 ,,,,,,,,,,,
356,DVL,Devils Lake Regional,Devils Lake,ND,418.58,530.07, 266 ,,,,,,,,,,,
357,LWB,Greenbrier Valley,Lewisburg,WV,488.94,619.18, 242 ,,,,,,,,,,,
358,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,525.30,665.22, 234 ,,,,,,,,,,,
359,DUT,Unalaska Airport,Unalaska,AK,969.36,1227.56, 232 ,,,,,,,,,,,
360,LEB,Lebanon Municipal,Lebanon-Hanover,NH,435.77,551.84, 192 ,,,,,,,,,,,
361,AUG,Augusta State,Augusta/Waterville,ME,355.32,449.96, 187 ,,,,,,,,,,,
362,RUT,Rutland - Southern Vermont Regional,Rutland,VT,515.28,652.53, 155 ,,,,,,,,,,,
363,UIN,Quincy Regional-Baldwin Field,Quincy,IL,482.76,611.34, 146 ,,,,,,,,,,,
364,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,498.45,631.22, 140 ,,,,,,,,,,,
365,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,475.26,601.85, 132 ,,,,,,,,,,,
366,ENA,Kenai Municipal,Kenai,AK,665.65,842.95, 124 ,,,,,,,,,,,
367,CEZ,Cortez Municipal,Cortez,CO,536.50,679.40, 105 ,,,,,,,,,,,
368,IRK,Kirksville Regional,Kirksville,MO,396.42,502.01, 104 ,,,,,,,,,,,
369,PVC,Provincetown Municipal,Provincetown,MA,486.50,616.08, 103 ,,,,,,,,,,,
370,RKD,Knox County Regional,Rockland,ME,398.52,504.67, 102 ,,,,,,,,,,,
371,PGA,Page Municipal,Page,AZ,510.71,646.75, 89 ,,,,,,,,,,,
372,DUJ,DuBois Regional,DuBois,PA,477.66,604.88, 72 ,,,,,,,,,,,
372,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,452.94,573.58, 72 ,,,,,,,,,,,
374,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,419.38,531.08, 69 ,,,,,,,,,,,
374,VQS,Antonio Rivera Rodriguez,Vieques,PR,490.97,621.74, 69 ,,,,,,,,,,,
376,ADK,Adak,Adak Island,AK,1196.30,1514.94, 66 ,,,,,,,,,,,
377,HOM,Homer Airport,Homer,AK,649.36,822.32, 65 ,,,,,,,,,,,
378,TVF,Thief River Falls Regional,Thief River Falls,MN,483.00,611.65, 60 ,,,,,,,,,,,
379,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,390.83,494.93, 58 ,,,,,,,,,,,
380,MSS,Massena International-Richards Field,Massena,NY,435.63,551.66, 56 ,,,,,,,,,,,
381,SDY,Sidney Richland Regional,Sidney,MT,428.20,542.25, 45 ,,,,,,,,,,,
382,MCK,McCook Ben Nelson Regional,McCook,NE,341.33,432.25, 34 ,,,,,,,,,,,
383,GDV,Dawson Community,Glendive,MT,478.00,605.32, 26 ,,,,,,,,,,,
384,MKK,Molokai,Hoolehua,HI,237.06,300.21, 20 ,,,,,,,,,,,
385,HVR,Havre City-County,Havre,MT,558.00,706.63, 16 ,,,,,,,,,,,
385,OLF,L. M. Clayton,Wolf Point,MT,911.00,1153.65, 16 ,,,,,,,,,,,
387,VDZ,Valdez Pioneer Field,Valdez,AK,763.57,966.95, 13 ,,,,,,,,,,,
388,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,443.50,561.63, 11 ,,,,,,,,,,,
389,CPX,Benjamin Rivera Noriega,Culebra,PR,310.50,393.20, 10 ,,,,,,,,,,,
390,LNY,Lanai Airport,Lanai,HI,419.78,531.60, 7 ,,,,,,,,,,,
391,SDP,Sand Point,Sandpoint,AK,1000.76,1267.32, 4 ,,,,,,,,,,,
392,SNP,St. Paul Island,St. Paul,AK,960.14,1215.88, 3 ,,,,,,,,,,,
393,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,88.91,112.60, -   ,,,,,,,,,,,
393,UST,Northeast Florida Regional,St. Augustine,FL,196.97,249.44, -   ,,,,,,,,,,,
393,ISN,Sloulin Field International,Williston,ND,644.15,815.72, -   ,,,,,,,,,,,
393,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,204.20,258.59, -   ,,,,,,,,,,,
393,SSB,Christiansted Harbor Seaplane Base,Christiansted,VI,424.00,536.93, -   ,,,,,,,,,,,
393,IPT,Williamsport Regional,Williamsport,PA,464.81,588.61, -   ,,,,,,,,,,,
393,WRL,Worland Municipal,Worland,WY,589.29,746.24, -   ,,,,,,,,,,,
393,HON,Huron Regional,Huron,SD,319.50,404.60, -   ,,,,,,,,,,,
393,CEC,Jack McNamara Field,Crescent City,CA,823.25,1042.53, -   ,,,,,,,,,,,
393,FMN,Four Corners Regional,Farmington,NM,429.83,544.32, -   ,,,,,,,,,,,
393,IFP,Laughlin/Bullhead International,Bullhead City,AZ,169.41,214.53, -   ,,,,,,,,,,,
393,ROP,Benjamin Taisacan Manglona International,Rota,TT,2808.00,3555.92, -   ,,,,,,,,,,,
National Average,,,,,359.47,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
