Average Domestic Airline Itinerary Fares By Origin City for Q1 2012 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
263,VLD,Valdosta Regional,Valdosta,GA,562.26,741.64," 2,319 ",,,,,,,,,,,
264,TXK,Texarkana Regional-Webb Field,Texarkana,AR,568.55,749.93," 2,313 ",,,,,,,,,,,
265,GTR,Golden Triangle Regional,Columbus,MS,587.54,774.98," 2,208 ",,,,,,,,,,,
266,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,370.00,488.04," 2,174 ",,,,,,,,,,,
267,OME,Nome Airport,Nome,AK,585.43,772.20," 2,131 ",,,,,,,,,,,
268,DHN,Dothan Regional,Dothan,AL,721.11,951.17," 2,019 ",,,,,,,,,,,
269,EAT,Pangborn Memorial,Wenatchee,WA,363.05,478.87," 1,991 ",,,,,,,,,,,
270,ABY,Southwest Georgia Regional,Albany,GA,605.57,798.76," 1,956 ",,,,,,,,,,,
271,OTZ,Ralph Wien Memorial,Kotzebue,AK,574.99,758.43," 1,913 ",,,,,,,,,,,
272,FLO,Florence Regional,Florence,SC,395.99,522.32," 1,888 ",,,,,,,,,,,
273,ALW,Walla Walla Regional,Walla Walla,WA,331.44,437.18," 1,871 ",,,,,,,,,,,
274,PGV,Pitt Greenville,Greenville,NC,432.11,569.96," 1,794 ",,,,,,,,,,,
275,GCK,Garden City Regional,Garden City,KS,559.71,738.27," 1,772 ",,,,,,,,,,,
276,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,584.53,771.01," 1,766 ",,,,,,,,,,,
277,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,493.18,650.52," 1,761 ",,,,,,,,,,,
278,DRT,Del Rio International,Del Rio,TX,595.31,785.23," 1,742 ",,,,,,,,,,,
279,COD,Yellowstone Regional,Cody,WY,434.51,573.13," 1,715 ",,,,,,,,,,,
280,SPN,Francisco C. Ada Saipan International,Saipan,TT,634.60,837.06," 1,674 ",,,,,,,,,,,
281,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,673.29,888.08," 1,638 ",,,,,,,,,,,
282,BJI,Bemidji Regional,Bemidji,MN,427.37,563.71," 1,580 ",,,,,,,,,,,
283,GGG,East Texas Regional,Longview,TX,431.08,568.61," 1,544 ",,,,,,,,,,,
284,ABR,Aberdeen Regional,Aberdeen,SD,496.14,654.43," 1,504 ",,,,,,,,,,,
285,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,491.64,648.49," 1,491 ",,,,,,,,,,,
286,BQK,Brunswick Golden Isles,Brunswick,GA,487.70,643.29," 1,440 ",,,,,,,,,,,
287,CIU,Chippewa County International,Sault Ste. Marie,MI,573.58,756.57," 1,430 ",,,,,,,,,,,
288,ART,Watertown International,Watertown,NY,462.53,610.09," 1,415 ",,,,,,,,,,,
289,DLG,Dillingham Airport,Dillingham,AK,806.27,1063.49," 1,397 ",,,,,,,,,,,
290,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,655.97,865.25," 1,382 ",,,,,,,,,,,
291,GCC,Northeast Wyoming Regional,Gillette,WY,392.07,517.15," 1,379 ",,,,,,,,,,,
292,BRD,Brainerd Lakes Regional,Brainerd,MN,521.40,687.75," 1,324 ",,,,,,,,,,,
293,SHR,Sheridan County,Sheridan,WY,552.23,728.41," 1,300 ",,,,,,,,,,,
294,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,658.69,868.83," 1,287 ",,,,,,,,,,,
295,RHI,Rhinelander/Oneida County,Rhinelander,WI,564.82,745.01," 1,281 ",,,,,,,,,,,
296,PPG,Pago Pago International,Pago Pago,TT,987.04,1301.93," 1,272 ",,,,,,,,,,,
297,ESC,Delta County,Escanaba,MI,533.31,703.45," 1,268 ",,,,,,,,,,,
298,SCC,Deadhorse Airport,Deadhorse,AK,453.68,598.42," 1,246 ",,,,,,,,,,,
299,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,476.89,629.03," 1,181 ",,,,,,,,,,,
300,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,199.98,263.78," 1,149 ",,,,,,,,,,,
301,EAR,Kearney Regional,Kearney,NE,546.84,721.29," 1,142 ",,,,,,,,,,,
302,IMT,Ford,Iron Mountain/Kingsfd,MI,618.68,816.06," 1,141 ",,,,,,,,,,,
303,CMX,Houghton County Memorial,Hancock/Houghton,MI,330.18,435.52," 1,056 ",,,,,,,,,,,
304,BTM,Bert Mooney,Butte,MT,461.32,608.49," 1,024 ",,,,,,,,,,,
305,HOB,Lea County Regional,Hobbs,NM,435.80,574.83," 1,013 ",,,,,,,,,,,
306,AKN,King Salmon Airport,King Salmon,AK,646.33,852.53, 980 ,,,,,,,,,,,
307,LAR,Laramie Regional,Laramie,WY,550.20,725.73, 969 ,,,,,,,,,,,
308,PSG,Petersburg James A Johnson,Petersburg,AK,521.54,687.92, 963 ,,,,,,,,,,,
309,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,502.87,663.31, 942 ,,,,,,,,,,,
310,PQI,Presque Isle International,Presque Isle/Houlton,ME,612.79,808.29, 941 ,,,,,,,,,,,
311,EAU,Chippewa Valley Regional,Eau Claire,WI,284.54,375.32, 917 ,,,,,,,,,,,
312,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,313.74,413.83, 893 ,,,,,,,,,,,
313,HIB,Range Regional,Hibbing,MN,597.49,788.11, 859 ,,,,,,,,,,,
314,RKS,Southwest Wyoming Regional,Rock Springs,WY,347.12,457.86, 850 ,,,,,,,,,,,
315,DBQ,Dubuque Regional,Dubuque,IA,504.15,664.99, 847 ,,,,,,,,,,,
316,JLN,Joplin Regional,Joplin,MO,487.10,642.50, 830 ,,,,,,,,,,,
317,ALO,Waterloo Regional,Waterloo,IA,562.12,741.45, 829 ,,,,,,,,,,,
318,OWB,Owensboro Daviess County Regional,Owensboro,KY,162.03,213.72, 827 ,,,,,,,,,,,
319,CDV,Merle K Mudhole Smith,Cordova,AK,424.59,560.05, 796 ,,,,,,,,,,,
320,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,144.64,190.79, 788 ,,,,,,,,,,,
321,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,435.19,574.03, 779 ,,,,,,,,,,,
322,APN,Alpena County Regional,Alpena,MI,513.49,677.31, 773 ,,,,,,,,,,,
323,CDC,Cedar City Regional,Cedar City,UT,118.38,156.15, 757 ,,,,,,,,,,,
324,RIW,Central Wyoming Regional,Riverton/Lander,WY,657.80,867.65, 727 ,,,,,,,,,,,
325,PIH,Pocatello Regional,Pocatello,ID,207.02,273.07, 719 ,,,,,,,,,,,
326,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,532.14,701.91, 685 ,,,,,,,,,,,
327,MEI,Key Field,Meridian,MS,636.71,839.83, 680 ,,,,,,,,,,,
328,CNY,Canyonlands Regional,Moab,UT,531.70,701.33, 677 ,,,,,,,,,,,
329,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,351.05,463.05, 655 ,,,,,,,,,,,
330,PAH,Barkley Regional,Paducah,KY,316.60,417.60, 606 ,,,,,,,,,,,
331,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,499.90,659.39, 602 ,,,,,,,,,,,
332,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,610.50,805.27, 600 ,,,,,,,,,,,
333,WRG,Wrangell Airport,Wrangell,AK,440.22,580.66, 599 ,,,,,,,,,,,
334,PIR,Pierre Regional,Pierre,SD,624.26,823.42, 581 ,,,,,,,,,,,
335,EKO,Elko Regional,Elko,NV,179.28,236.48, 558 ,,,,,,,,,,,
336,MKG,Muskegon County,Muskegon,MI,275.87,363.88, 535 ,,,,,,,,,,,
337,HYA,Cape Cod Gateway,Hyannis,MA,719.00,948.38, 533 ,,,,,,,,,,,
338,VEL,Vernal Regional,Vernal,UT,612.65,808.11, 527 ,,,,,,,,,,,
339,JMS,Jamestown Regional,Jamestown,ND,592.32,781.29, 504 ,,,,,,,,,,,
340,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,550.33,725.90, 493 ,,,,,,,,,,,
341,INL,Falls International Einarson Field,International Falls,MN,585.21,771.91, 480 ,,,,,,,,,,,
342,PUB,Pueblo Memorial,Pueblo,CO,153.77,202.82, 465 ,,,,,,,,,,,
343,HYS,Hays Regional,Hays,KS,505.34,666.56, 448 ,,,,,,,,,,,
344,VCT,Victoria Regional,Victoria,TX,625.55,825.11, 424 ,,,,,,,,,,,
345,SHD,Shenandoah Valley Regional,Staunton,VA,471.62,622.08, 419 ,,,,,,,,,,,
346,LBL,Liberal Mid-America Regional,Liberal,KS,650.79,858.41, 356 ,,,,,,,,,,,
347,OGS,Ogdensburg International,Ogdensburg,NY,517.50,682.60, 347 ,,,,,,,,,,,
348,ATY,Watertown Regional,Watertown,SD,528.19,696.69, 336 ,,,,,,,,,,,
349,YAK,Yakutat Airport,Yakutat,AK,393.14,518.56, 326 ,,,,,,,,,,,
350,CGI,Cape Girardeau Regional,Cape Girardeau,MO,640.27,844.53, 310 ,,,,,,,,,,,
351,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,679.90,896.81, 309 ,,,,,,,,,,,
352,DDC,Dodge City Regional,Dodge City,KS,564.85,745.05, 308 ,,,,,,,,,,,
353,BKG,Branson Airport,Branson,MO,301.66,397.90, 303 ,,,,,,,,,,,
354,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,525.73,693.45, 288 ,,,,,,,,,,,
355,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,521.93,688.45, 283 ,,,,,,,,,,,
356,DVL,Devils Lake Regional,Devils Lake,ND,720.47,950.32, 266 ,,,,,,,,,,,
357,LWB,Greenbrier Valley,Lewisburg,WV,382.20,504.13, 242 ,,,,,,,,,,,
358,MCW,Mason City Municipal,Mason City,IA,545.59,719.65, 234 ,,,,,,,,,,,
358,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,491.13,647.81, 234 ,,,,,,,,,,,
360,DUT,Unalaska Airport,Unalaska,AK,971.71,1281.71, 232 ,,,,,,,,,,,
361,CVN,Clovis Regional,Clovis,NM,868.43,1145.48, 228 ,,,,,,,,,,,
362,IPL,Imperial County,El Centro,CA,310.84,410.00, 221 ,,,,,,,,,,,
363,LEB,Lebanon Municipal,Lebanon-Hanover,NH,441.78,582.72, 192 ,,,,,,,,,,,
364,BKW,Raleigh County Memorial,Beckley,WV,371.67,490.24, 190 ,,,,,,,,,,,
365,AUG,Augusta State,Augusta/Waterville,ME,507.46,669.36, 187 ,,,,,,,,,,,
366,MBL,Manistee County-Blacker,Manistee/Ludington,MI,682.33,900.02, 185 ,,,,,,,,,,,
367,TEX,Telluride Regional,Telluride,CO,557.90,735.89, 171 ,,,,,,,,,,,
368,RUT,Rutland - Southern Vermont Regional,Rutland,VT,509.64,672.23, 155 ,,,,,,,,,,,
369,UIN,Quincy Regional-Baldwin Field,Quincy,IL,378.26,498.93, 146 ,,,,,,,,,,,
370,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,593.02,782.20, 140 ,,,,,,,,,,,
371,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,400.19,527.86, 132 ,,,,,,,,,,,
372,ENA,Kenai Municipal,Kenai,AK,754.04,994.60, 124 ,,,,,,,,,,,
373,MSL,Northwest Alabama Regional,Muscle Shoals,AL,437.54,577.12, 119 ,,,,,,,,,,,
374,TUP,Tupelo Regional,Tupelo,MS,604.38,797.19, 112 ,,,,,,,,,,,
375,IWD,Gogebic-Iron County,Ironwood,MI,535.00,705.68, 109 ,,,,,,,,,,,
376,CEZ,Cortez Municipal,Cortez,CO,569.09,750.65, 105 ,,,,,,,,,,,
377,IRK,Kirksville Regional,Kirksville,MO,336.00,443.19, 104 ,,,,,,,,,,,
378,PVC,Provincetown Municipal,Provincetown,MA,501.60,661.62, 103 ,,,,,,,,,,,
379,RKD,Knox County Regional,Rockland,ME,467.70,616.91, 102 ,,,,,,,,,,,
380,AIA,Alliance Municipal,Alliance,NE,540.64,713.12, 90 ,,,,,,,,,,,
381,PGA,Page Municipal,Page,AZ,678.90,895.49, 89 ,,,,,,,,,,,
382,AOO,Altoona-Blair County,Altoona,PA,540.34,712.73, 87 ,,,,,,,,,,,
383,DUJ,DuBois Regional,DuBois,PA,582.57,768.42, 72 ,,,,,,,,,,,
383,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,514.00,677.98, 72 ,,,,,,,,,,,
385,GLH,Greenville Mid Delta,Greenville,MS,564.36,744.41, 70 ,,,,,,,,,,,
386,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,562.75,742.29, 69 ,,,,,,,,,,,
386,VQS,Antonio Rivera Rodriguez,Vieques,PR,545.75,719.86, 69 ,,,,,,,,,,,
388,ADK,Adak,Adak Island,AK,1108.00,1461.48, 66 ,,,,,,,,,,,
389,HOM,Homer Airport,Homer,AK,871.67,1149.75, 65 ,,,,,,,,,,,
390,TVF,Thief River Falls Regional,Thief River Falls,MN,610.65,805.47, 60 ,,,,,,,,,,,
391,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,674.73,889.99, 58 ,,,,,,,,,,,
392,MSS,Massena International-Richards Field,Massena,NY,478.07,630.58, 56 ,,,,,,,,,,,
393,FOD,Fort Dodge Regional,Fort Dodge,IA,445.22,587.25, 54 ,,,,,,,,,,,
394,SOW,Show Low Regional,Show Low,AZ,363.10,478.94, 46 ,,,,,,,,,,,
395,SDY,Sidney Richland Regional,Sidney,MT,587.82,775.35, 45 ,,,,,,,,,,,
396,CNM,Cavern City Air Terminal,Carlsbad,NM,458.25,604.44, 43 ,,,,,,,,,,,
397,CDR,Chadron Municipal,Chadron,NE,480.55,633.85, 34 ,,,,,,,,,,,
397,MCK,McCook Ben Nelson Regional,McCook,NE,532.00,701.72, 34 ,,,,,,,,,,,
399,BFD,Bradford Regional,Bradford,PA,567.94,749.13, 32 ,,,,,,,,,,,
400,LNS,Lancaster Airport,Lancaster,PA,379.57,500.66, 29 ,,,,,,,,,,,
401,GDV,Dawson Community,Glendive,MT,265.00,349.54, 26 ,,,,,,,,,,,
402,MKK,Molokai,Hoolehua,HI,678.33,894.74, 20 ,,,,,,,,,,,
403,HVR,Havre City-County,Havre,MT,502.33,662.59, 16 ,,,,,,,,,,,
403,OLF,L. M. Clayton,Wolf Point,MT,805.00,1061.82, 16 ,,,,,,,,,,,
405,VDZ,Valdez Pioneer Field,Valdez,AK,842.55,1111.35, 13 ,,,,,,,,,,,
406,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,641.20,845.76, 11 ,,,,,,,,,,,
407,LNY,Lanai Airport,Lanai,HI,563.36,743.09, 7 ,,,,,,,,,,,
408,JHM,Kapalua Airport,Kapalua,HI,639.92,844.08, 6 ,,,,,,,,,,,
409,MCN,Middle Georgia Regional,Macon,GA,333.00,439.24, 4 ,,,,,,,,,,,
409,SDP,Sand Point,Sandpoint,AK,922.60,1216.94, 4 ,,,,,,,,,,,
411,SNP,St. Paul Island,St. Paul,AK,995.50,1313.09, 3 ,,,,,,,,,,,
412,CEC,Jack McNamara Field,Crescent City,CA,310.74,409.88, -   ,,,,,,,,,,,
412,CIC,Chico Regional,Chico,CA,314.34,414.63, -   ,,,,,,,,,,,
412,CLD,McClellan-Palomar,Carlsbad,CA,306.03,403.66, -   ,,,,,,,,,,,
412,ELY,Ely Airport/Yelland Field,Ely,NV,766.00,1010.38, -   ,,,,,,,,,,,
412,FKL,Venango Regional,Franklin/Oil City,PA,496.74,655.21, -   ,,,,,,,,,,,
412,FMN,Four Corners Regional,Farmington,NM,588.73,776.55, -   ,,,,,,,,,,,
412,GBD,Great Bend Municipal,Great Bend,KS,499.57,658.95, -   ,,,,,,,,,,,
412,HON,Huron Regional,Huron,SD,506.80,668.48, -   ,,,,,,,,,,,
412,IFP,Laughlin/Bullhead International,Bullhead City,AZ,180.80,238.48, -   ,,,,,,,,,,,
412,IGM,Kingman Airport,Kingman,AZ,370.25,488.37, -   ,,,,,,,,,,,
412,IPT,Williamsport Regional,Williamsport,PA,495.05,652.98, -   ,,,,,,,,,,,
412,ISN,Sloulin Field International,Williston,ND,676.98,892.96, -   ,,,,,,,,,,,
412,IYK,Inyokern Airport,Inyokern,CA,1364.15,1799.35, -   ,,,,,,,,,,,
412,JHW,Chautauqua County/Jamestown,Jamestown,NY,605.00,798.01, -   ,,,,,,,,,,,
412,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,332.14,438.10, -   ,,,,,,,,,,,
412,MCE,Merced Yosemite Regional,Merced,CA,428.07,564.64, -   ,,,,,,,,,,,
412,MLS,Frank Wiley Field,Miles City,MT,648.00,854.73, -   ,,,,,,,,,,,
412,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,206.62,272.54, -   ,,,,,,,,,,,
412,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,336.69,444.11, -   ,,,,,,,,,,,
412,SVC,Grant County,Silver City/Hurley,NM,538.67,710.52, -   ,,,,,,,,,,,
412,VIS,Visalia Municipal,Visalia,CA,347.83,458.80, -   ,,,,,,,,,,,
412,WRL,Worland Municipal,Worland,WY,658.89,869.10, -   ,,,,,,,,,,,
412,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,182.18,240.30, -   ,,,,,,,,,,,
National Average,,,,,372.75,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
