Average Domestic Airline Itinerary Fares By Origin City for Q1 2009 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
263,GTR,Golden Triangle Regional,Columbus,MS,478.24,678.09," 2,208 ",,,,,,,,,,,
264,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,336.25,476.77," 2,174 ",,,,,,,,,,,
265,OME,Nome Airport,Nome,AK,599.47,849.99," 2,131 ",,,,,,,,,,,
266,DHN,Dothan Regional,Dothan,AL,775.75,1099.94," 2,019 ",,,,,,,,,,,
267,EAT,Pangborn Memorial,Wenatchee,WA,334.02,473.61," 1,991 ",,,,,,,,,,,
268,ABY,Southwest Georgia Regional,Albany,GA,528.62,749.53," 1,956 ",,,,,,,,,,,
269,OTZ,Ralph Wien Memorial,Kotzebue,AK,576.16,816.94," 1,913 ",,,,,,,,,,,
270,FLO,Florence Regional,Florence,SC,318.95,452.24," 1,888 ",,,,,,,,,,,
271,ALW,Walla Walla Regional,Walla Walla,WA,349.28,495.25," 1,871 ",,,,,,,,,,,
272,PGV,Pitt Greenville,Greenville,NC,322.75,457.62," 1,794 ",,,,,,,,,,,
273,GCK,Garden City Regional,Garden City,KS,573.96,813.82," 1,772 ",,,,,,,,,,,
274,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,618.04,876.32," 1,766 ",,,,,,,,,,,
275,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,406.18,575.92," 1,761 ",,,,,,,,,,,
276,DRT,Del Rio International,Del Rio,TX,446.75,633.44," 1,742 ",,,,,,,,,,,
277,COD,Yellowstone Regional,Cody,WY,519.93,737.20," 1,715 ",,,,,,,,,,,
278,SPN,Francisco C. Ada Saipan International,Saipan,TT,1715.02,2431.72," 1,674 ",,,,,,,,,,,
279,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,501.28,710.77," 1,638 ",,,,,,,,,,,
280,STC,St. Cloud Regional,St. Cloud,MN,428.74,607.91," 1,602 ",,,,,,,,,,,
281,BJI,Bemidji Regional,Bemidji,MN,576.53,817.46," 1,580 ",,,,,,,,,,,
282,GGG,East Texas Regional,Longview,TX,383.52,543.78," 1,544 ",,,,,,,,,,,
283,ABR,Aberdeen Regional,Aberdeen,SD,643.50,912.41," 1,504 ",,,,,,,,,,,
284,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,372.08,527.57," 1,491 ",,,,,,,,,,,
285,BQK,Brunswick Golden Isles,Brunswick,GA,418.25,593.03," 1,440 ",,,,,,,,,,,
286,CIU,Chippewa County International,Sault Ste. Marie,MI,582.69,826.19," 1,430 ",,,,,,,,,,,
287,ART,Watertown International,Watertown,NY,392.56,556.60," 1,415 ",,,,,,,,,,,
288,DLG,Dillingham Airport,Dillingham,AK,1134.53,1608.64," 1,397 ",,,,,,,,,,,
289,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,596.36,845.57," 1,382 ",,,,,,,,,,,
290,GCC,Northeast Wyoming Regional,Gillette,WY,423.47,600.43," 1,379 ",,,,,,,,,,,
291,BRD,Brainerd Lakes Regional,Brainerd,MN,537.27,761.79," 1,324 ",,,,,,,,,,,
292,SHR,Sheridan County,Sheridan,WY,594.46,842.88," 1,300 ",,,,,,,,,,,
293,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,564.71,800.70," 1,287 ",,,,,,,,,,,
294,RHI,Rhinelander/Oneida County,Rhinelander,WI,431.23,611.44," 1,281 ",,,,,,,,,,,
295,PPG,Pago Pago International,Pago Pago,TT,1063.78,1508.32," 1,272 ",,,,,,,,,,,
296,ESC,Delta County,Escanaba,MI,437.73,620.66," 1,268 ",,,,,,,,,,,
297,SCC,Deadhorse Airport,Deadhorse,AK,462.18,655.32," 1,246 ",,,,,,,,,,,
298,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,557.68,790.74," 1,181 ",,,,,,,,,,,
299,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,183.99,260.88," 1,149 ",,,,,,,,,,,
300,EAR,Kearney Regional,Kearney,NE,565.19,801.38," 1,142 ",,,,,,,,,,,
301,IMT,Ford,Iron Mountain/Kingsfd,MI,440.31,624.31," 1,141 ",,,,,,,,,,,
302,CMX,Houghton County Memorial,Hancock/Houghton,MI,459.78,651.92," 1,056 ",,,,,,,,,,,
303,BTM,Bert Mooney,Butte,MT,610.04,864.98," 1,024 ",,,,,,,,,,,
304,HOB,Lea County Regional,Hobbs,NM,896.00,1270.44," 1,013 ",,,,,,,,,,,
305,AKN,King Salmon Airport,King Salmon,AK,956.43,1356.12, 980 ,,,,,,,,,,,
306,LAR,Laramie Regional,Laramie,WY,522.75,741.21, 969 ,,,,,,,,,,,
307,PSG,Petersburg James A Johnson,Petersburg,AK,439.13,622.64, 963 ,,,,,,,,,,,
308,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,502.54,712.55, 942 ,,,,,,,,,,,
309,PQI,Presque Isle International,Presque Isle/Houlton,ME,642.83,911.47, 941 ,,,,,,,,,,,
310,EAU,Chippewa Valley Regional,Eau Claire,WI,447.09,633.93, 917 ,,,,,,,,,,,
311,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,310.56,440.34, 893 ,,,,,,,,,,,
312,HIB,Range Regional,Hibbing,MN,544.54,772.10, 859 ,,,,,,,,,,,
313,RKS,Southwest Wyoming Regional,Rock Springs,WY,378.63,536.85, 850 ,,,,,,,,,,,
314,DBQ,Dubuque Regional,Dubuque,IA,388.53,550.89, 847 ,,,,,,,,,,,
315,JLN,Joplin Regional,Joplin,MO,426.21,604.32, 830 ,,,,,,,,,,,
316,ALO,Waterloo Regional,Waterloo,IA,473.13,670.85, 829 ,,,,,,,,,,,
317,OWB,Owensboro Daviess County Regional,Owensboro,KY,126.90,179.94, 827 ,,,,,,,,,,,
318,CDV,Merle K Mudhole Smith,Cordova,AK,455.69,646.12, 796 ,,,,,,,,,,,
319,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,141.52,200.66, 788 ,,,,,,,,,,,
320,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,397.20,563.19, 779 ,,,,,,,,,,,
321,APN,Alpena County Regional,Alpena,MI,578.37,820.07, 773 ,,,,,,,,,,,
322,CDC,Cedar City Regional,Cedar City,UT,126.13,178.85, 757 ,,,,,,,,,,,
323,RIW,Central Wyoming Regional,Riverton/Lander,WY,581.92,825.11, 727 ,,,,,,,,,,,
324,PIH,Pocatello Regional,Pocatello,ID,217.02,307.71, 719 ,,,,,,,,,,,
324,SLN,Salina Regional,Salina,KS,378.40,536.53, 719 ,,,,,,,,,,,
326,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,540.47,766.33, 685 ,,,,,,,,,,,
327,MEI,Key Field,Meridian,MS,603.53,855.75, 680 ,,,,,,,,,,,
328,CNY,Canyonlands Regional,Moab,UT,366.83,520.13, 677 ,,,,,,,,,,,
329,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,313.24,444.15, 655 ,,,,,,,,,,,
330,PAH,Barkley Regional,Paducah,KY,473.94,672.00, 606 ,,,,,,,,,,,
331,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,525.16,744.62, 602 ,,,,,,,,,,,
332,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,206.14,292.29, 600 ,,,,,,,,,,,
333,WRG,Wrangell Airport,Wrangell,AK,417.09,591.39, 599 ,,,,,,,,,,,
334,PIR,Pierre Regional,Pierre,SD,523.71,742.57, 581 ,,,,,,,,,,,
335,EKO,Elko Regional,Elko,NV,167.88,238.03, 558 ,,,,,,,,,,,
336,MKG,Muskegon County,Muskegon,MI,469.52,665.73, 535 ,,,,,,,,,,,
337,HYA,Cape Cod Gateway,Hyannis,MA,487.13,690.69, 533 ,,,,,,,,,,,
338,VEL,Vernal Regional,Vernal,UT,643.00,911.71, 527 ,,,,,,,,,,,
339,JMS,Jamestown Regional,Jamestown,ND,533.08,755.85, 504 ,,,,,,,,,,,
340,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,615.75,873.07, 493 ,,,,,,,,,,,
341,INL,Falls International Einarson Field,International Falls,MN,488.32,692.38, 480 ,,,,,,,,,,,
342,PUB,Pueblo Memorial,Pueblo,CO,390.00,552.98, 465 ,,,,,,,,,,,
343,HYS,Hays Regional,Hays,KS,510.85,724.33, 448 ,,,,,,,,,,,
344,VCT,Victoria Regional,Victoria,TX,483.78,685.95, 424 ,,,,,,,,,,,
345,DEC,Decatur Airport,Decatur,IL,604.00,856.41, 422 ,,,,,,,,,,,
346,SHD,Shenandoah Valley Regional,Staunton,VA,383.18,543.31, 419 ,,,,,,,,,,,
347,LBL,Liberal Mid-America Regional,Liberal,KS,603.81,856.15, 356 ,,,,,,,,,,,
348,OGS,Ogdensburg International,Ogdensburg,NY,429.67,609.22, 347 ,,,,,,,,,,,
349,ATY,Watertown Regional,Watertown,SD,586.04,830.95, 336 ,,,,,,,,,,,
350,YAK,Yakutat Airport,Yakutat,AK,332.71,471.75, 326 ,,,,,,,,,,,
351,CGI,Cape Girardeau Regional,Cape Girardeau,MO,500.67,709.89, 310 ,,,,,,,,,,,
352,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,526.72,746.84, 309 ,,,,,,,,,,,
353,DDC,Dodge City Regional,Dodge City,KS,513.31,727.82, 308 ,,,,,,,,,,,
354,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,364.94,517.44, 288 ,,,,,,,,,,,
355,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,616.92,874.73, 283 ,,,,,,,,,,,
356,DVL,Devils Lake Regional,Devils Lake,ND,593.74,841.87, 266 ,,,,,,,,,,,
357,LWB,Greenbrier Valley,Lewisburg,WV,367.70,521.36, 242 ,,,,,,,,,,,
358,MCW,Mason City Municipal,Mason City,IA,392.83,557.00, 234 ,,,,,,,,,,,
358,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,732.67,1038.85, 234 ,,,,,,,,,,,
360,DUT,Unalaska Airport,Unalaska,AK,872.34,1236.88, 232 ,,,,,,,,,,,
361,CVN,Clovis Regional,Clovis,NM,495.00,701.86, 228 ,,,,,,,,,,,
362,IPL,Imperial County,El Centro,CA,223.96,317.55, 221 ,,,,,,,,,,,
363,LEB,Lebanon Municipal,Lebanon-Hanover,NH,517.39,733.60, 192 ,,,,,,,,,,,
364,BKW,Raleigh County Memorial,Beckley,WV,397.39,563.46, 190 ,,,,,,,,,,,
365,AUG,Augusta State,Augusta/Waterville,ME,468.66,664.51, 187 ,,,,,,,,,,,
366,MBL,Manistee County-Blacker,Manistee/Ludington,MI,370.63,525.51, 185 ,,,,,,,,,,,
367,TEX,Telluride Regional,Telluride,CO,522.39,740.70, 171 ,,,,,,,,,,,
368,RUT,Rutland - Southern Vermont Regional,Rutland,VT,524.21,743.28, 155 ,,,,,,,,,,,
369,UIN,Quincy Regional-Baldwin Field,Quincy,IL,373.83,530.06, 146 ,,,,,,,,,,,
370,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,380.76,539.88, 140 ,,,,,,,,,,,
371,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,525.65,745.32, 132 ,,,,,,,,,,,
372,ENA,Kenai Municipal,Kenai,AK,736.41,1044.15, 124 ,,,,,,,,,,,
373,BRL,Southeast Iowa Regional,Burlington,IA,433.36,614.46, 120 ,,,,,,,,,,,
374,MSL,Northwest Alabama Regional,Muscle Shoals,AL,404.31,573.26, 119 ,,,,,,,,,,,
375,TUP,Tupelo Regional,Tupelo,MS,490.17,695.00, 112 ,,,,,,,,,,,
376,IWD,Gogebic-Iron County,Ironwood,MI,570.67,809.15, 109 ,,,,,,,,,,,
377,CEZ,Cortez Municipal,Cortez,CO,540.15,765.88, 105 ,,,,,,,,,,,
378,PVC,Provincetown Municipal,Provincetown,MA,294.38,417.39, 103 ,,,,,,,,,,,
379,RKD,Knox County Regional,Rockland,ME,371.86,527.26, 102 ,,,,,,,,,,,
380,AIA,Alliance Municipal,Alliance,NE,541.22,767.40, 90 ,,,,,,,,,,,
381,PGA,Page Municipal,Page,AZ,526.50,746.52, 89 ,,,,,,,,,,,
382,AOO,Altoona-Blair County,Altoona,PA,356.28,505.17, 87 ,,,,,,,,,,,
383,DUJ,DuBois Regional,DuBois,PA,418.25,593.04, 72 ,,,,,,,,,,,
383,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,530.25,751.84, 72 ,,,,,,,,,,,
385,GLH,Greenville Mid Delta,Greenville,MS,568.80,806.50, 70 ,,,,,,,,,,,
386,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,408.12,578.67, 69 ,,,,,,,,,,,
386,VQS,Antonio Rivera Rodriguez,Vieques,PR,915.50,1298.08, 69 ,,,,,,,,,,,
388,ADK,Adak,Adak Island,AK,870.73,1234.60, 66 ,,,,,,,,,,,
389,HOM,Homer Airport,Homer,AK,781.06,1107.47, 65 ,,,,,,,,,,,
390,TVF,Thief River Falls Regional,Thief River Falls,MN,468.14,663.77, 60 ,,,,,,,,,,,
391,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,1207.00,1711.40, 58 ,,,,,,,,,,,
392,MSS,Massena International-Richards Field,Massena,NY,431.53,611.86, 56 ,,,,,,,,,,,
393,FOD,Fort Dodge Regional,Fort Dodge,IA,420.68,596.48, 54 ,,,,,,,,,,,
394,SOW,Show Low Regional,Show Low,AZ,332.14,470.94, 46 ,,,,,,,,,,,
395,SDY,Sidney Richland Regional,Sidney,MT,615.27,872.39, 45 ,,,,,,,,,,,
396,CNM,Cavern City Air Terminal,Carlsbad,NM,291.50,413.32, 43 ,,,,,,,,,,,
397,CDR,Chadron Municipal,Chadron,NE,489.79,694.47, 34 ,,,,,,,,,,,
397,MCK,McCook Ben Nelson Regional,McCook,NE,571.83,810.80, 34 ,,,,,,,,,,,
399,BFD,Bradford Regional,Bradford,PA,395.80,561.20, 32 ,,,,,,,,,,,
400,LNS,Lancaster Airport,Lancaster,PA,265.00,375.74, 29 ,,,,,,,,,,,
401,MKK,Molokai,Hoolehua,HI,609.63,864.39, 20 ,,,,,,,,,,,
402,HVR,Havre City-County,Havre,MT,355.00,503.35, 16 ,,,,,,,,,,,
403,VDZ,Valdez Pioneer Field,Valdez,AK,859.71,1218.98, 13 ,,,,,,,,,,,
404,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,626.00,887.60, 11 ,,,,,,,,,,,
405,LNY,Lanai Airport,Lanai,HI,337.15,478.05, 7 ,,,,,,,,,,,
405,CDB,Cold Bay Airport,Cold Bay,AK,783.00,1110.21, 7 ,,,,,,,,,,,
407,JHM,Kapalua Airport,Kapalua,HI,415.00,588.43, 6 ,,,,,,,,,,,
408,MCN,Middle Georgia Regional,Macon,GA,602.38,854.11, 4 ,,,,,,,,,,,
408,SDP,Sand Point,Sandpoint,AK,886.00,1256.26, 4 ,,,,,,,,,,,
410,SNP,St. Paul Island,St. Paul,AK,1015.60,1440.02, 3 ,,,,,,,,,,,
411,ANI,Aniak Airport,Aniak,AK,1306.00,1851.77, 1 ,,,,,,,,,,,
412,AHN,Athens/Ben Epps,Athens,GA,508.17,720.53, -   ,,,,,,,,,,,
412,CEC,Jack McNamara Field,Crescent City,CA,304.42,431.63, -   ,,,,,,,,,,,
412,CIC,Chico Regional,Chico,CA,252.12,357.48, -   ,,,,,,,,,,,
412,CLD,McClellan-Palomar,Carlsbad,CA,294.25,417.22, -   ,,,,,,,,,,,
412,FKL,Venango Regional,Franklin/Oil City,PA,475.67,674.45, -   ,,,,,,,,,,,
412,FMN,Four Corners Regional,Farmington,NM,553.58,784.92, -   ,,,,,,,,,,,
412,GBD,Great Bend Municipal,Great Bend,KS,479.33,679.65, -   ,,,,,,,,,,,
412,HON,Huron Regional,Huron,SD,407.14,577.29, -   ,,,,,,,,,,,
412,IFP,Laughlin/Bullhead International,Bullhead City,AZ,137.77,195.35, -   ,,,,,,,,,,,
412,IPT,Williamsport Regional,Williamsport,PA,408.89,579.76, -   ,,,,,,,,,,,
412,ISN,Sloulin Field International,Williston,ND,542.33,768.96, -   ,,,,,,,,,,,
412,IYK,Inyokern Airport,Inyokern,CA,1150.16,1630.81, -   ,,,,,,,,,,,
412,JHW,Chautauqua County/Jamestown,Jamestown,NY,426.11,604.19, -   ,,,,,,,,,,,
412,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,331.72,470.35, -   ,,,,,,,,,,,
412,LWT,Lewistown Municipal,Lewistown,MT,655.00,928.72, -   ,,,,,,,,,,,
412,MCG,McGrath Airport,McGrath,AK,921.50,1306.59, -   ,,,,,,,,,,,
412,MLS,Frank Wiley Field,Miles City,MT,842.00,1193.87, -   ,,,,,,,,,,,
412,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,177.37,251.49, -   ,,,,,,,,,,,
412,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,241.37,342.24, -   ,,,,,,,,,,,
412,MTH,The Florida Keys Marathon International,Marathon,FL,533.00,755.74, -   ,,,,,,,,,,,
412,OXR,Oxnard,Oxnard/Ventura,CA,533.10,755.88, -   ,,,,,,,,,,,
412,PFN,Bay County,Panama City,FL,598.81,849.05, -   ,,,,,,,,,,,
412,PIP,Pilot Point Airport,Pilot Point,AK,1023.00,1450.51, -   ,,,,,,,,,,,
412,ROP,Benjamin Taisacan Manglona International,Rota,TT,923.00,1308.72, -   ,,,,,,,,,,,
412,STG,St. George Island Airport,St. George Island,AK,1005.00,1424.99, -   ,,,,,,,,,,,
412,VIS,Visalia Municipal,Visalia,CA,892.00,1264.76, -   ,,,,,,,,,,,
412,WRL,Worland Municipal,Worland,WY,532.88,755.57, -   ,,,,,,,,,,,
412,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,138.24,196.01, -   ,,,,,,,,,,,
National Average,,,,,313.82,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
