Average Domestic Airline Itinerary Fares By Origin City for Q1 2019 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
264,CLL,Easterwood Field,College Station/Bryan,TX,478.58,568.88," 2,696 ",,,,,,,,,,,
265,LWS,Lewiston Nez Perce County,Lewiston,ID,603.36,717.20," 2,577 ",,,,,,,,,,,
266,TYR,Tyler Pounds Regional,Tyler,TX,560.00,665.66," 2,555 ",,,,,,,,,,,
267,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,464.49,552.14," 2,410 ",,,,,,,,,,,
268,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,151.03,179.53," 2,404 ",,,,,,,,,,,
269,MQT,Marquette Sawyer Regional,Marquette,MI,519.53,617.56," 2,351 ",,,,,,,,,,,
270,VLD,Valdosta Regional,Valdosta,GA,597.24,709.94," 2,319 ",,,,,,,,,,,
271,TXK,Texarkana Regional-Webb Field,Texarkana,AR,489.63,582.01," 2,313 ",,,,,,,,,,,
272,GTR,Golden Triangle Regional,Columbus,MS,622.42,739.86," 2,208 ",,,,,,,,,,,
273,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,404.72,481.09," 2,174 ",,,,,,,,,,,
274,OME,Nome Airport,Nome,AK,534.58,635.45," 2,131 ",,,,,,,,,,,
275,DHN,Dothan Regional,Dothan,AL,623.16,740.74," 2,019 ",,,,,,,,,,,
276,EAT,Pangborn Memorial,Wenatchee,WA,397.43,472.43," 1,991 ",,,,,,,,,,,
277,ABY,Southwest Georgia Regional,Albany,GA,562.95,669.17," 1,956 ",,,,,,,,,,,
278,OTZ,Ralph Wien Memorial,Kotzebue,AK,416.90,495.56," 1,913 ",,,,,,,,,,,
279,FLO,Florence Regional,Florence,SC,385.50,458.24," 1,888 ",,,,,,,,,,,
280,ALW,Walla Walla Regional,Walla Walla,WA,391.33,465.16," 1,871 ",,,,,,,,,,,
281,PGV,Pitt Greenville,Greenville,NC,403.44,479.57," 1,794 ",,,,,,,,,,,
282,GCK,Garden City Regional,Garden City,KS,458.56,545.08," 1,772 ",,,,,,,,,,,
283,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,482.45,573.49," 1,766 ",,,,,,,,,,,
284,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,446.27,530.47," 1,761 ",,,,,,,,,,,
285,DRT,Del Rio International,Del Rio,TX,411.27,488.87," 1,742 ",,,,,,,,,,,
286,COD,Yellowstone Regional,Cody,WY,575.04,683.54," 1,715 ",,,,,,,,,,,
287,SPN,Francisco C. Ada Saipan International,Saipan,TT,412.14,489.91," 1,674 ",,,,,,,,,,,
288,SWO,Stillwater Regional,Stillwater,OK,439.23,522.11," 1,656 ",,,,,,,,,,,
289,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,470.59,559.39," 1,638 ",,,,,,,,,,,
290,STC,St. Cloud Regional,St. Cloud,MN,238.94,284.03," 1,602 ",,,,,,,,,,,
291,BJI,Bemidji Regional,Bemidji,MN,553.58,658.03," 1,580 ",,,,,,,,,,,
292,GGG,East Texas Regional,Longview,TX,475.53,565.26," 1,544 ",,,,,,,,,,,
293,ABR,Aberdeen Regional,Aberdeen,SD,593.61,705.61," 1,504 ",,,,,,,,,,,
294,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,523.36,622.12," 1,491 ",,,,,,,,,,,
295,BQK,Brunswick Golden Isles,Brunswick,GA,520.23,618.39," 1,440 ",,,,,,,,,,,
296,CIU,Chippewa County International,Sault Ste. Marie,MI,557.73,662.97," 1,430 ",,,,,,,,,,,
297,ART,Watertown International,Watertown,NY,454.97,540.82," 1,415 ",,,,,,,,,,,
298,DLG,Dillingham Airport,Dillingham,AK,949.00,1128.07," 1,397 ",,,,,,,,,,,
299,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,591.14,702.68," 1,382 ",,,,,,,,,,,
300,GCC,Northeast Wyoming Regional,Gillette,WY,607.83,722.52," 1,379 ",,,,,,,,,,,
301,BRD,Brainerd Lakes Regional,Brainerd,MN,580.03,689.48," 1,324 ",,,,,,,,,,,
302,SHR,Sheridan County,Sheridan,WY,1651.25,1962.82," 1,300 ",,,,,,,,,,,
303,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,587.84,698.75," 1,287 ",,,,,,,,,,,
304,RHI,Rhinelander/Oneida County,Rhinelander,WI,539.68,641.52," 1,281 ",,,,,,,,,,,
305,PPG,Pago Pago International,Pago Pago,TT,1114.43,1324.71," 1,272 ",,,,,,,,,,,
306,ESC,Delta County,Escanaba,MI,476.61,566.55," 1,268 ",,,,,,,,,,,
307,SCC,Deadhorse Airport,Deadhorse,AK,387.28,460.35," 1,246 ",,,,,,,,,,,
308,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,292.25,347.40," 1,181 ",,,,,,,,,,,
309,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,606.76,721.24," 1,149 ",,,,,,,,,,,
310,EAR,Kearney Regional,Kearney,NE,463.15,550.54," 1,142 ",,,,,,,,,,,
311,IMT,Ford,Iron Mountain/Kingsfd,MI,438.03,520.68," 1,141 ",,,,,,,,,,,
312,CMX,Houghton County Memorial,Hancock/Houghton,MI,581.32,691.01," 1,056 ",,,,,,,,,,,
313,BTM,Bert Mooney,Butte,MT,533.37,634.01," 1,024 ",,,,,,,,,,,
314,HOB,Lea County Regional,Hobbs,NM,497.00,590.78," 1,013 ",,,,,,,,,,,
315,AKN,King Salmon Airport,King Salmon,AK,790.42,939.56, 980 ,,,,,,,,,,,
316,LAR,Laramie Regional,Laramie,WY,462.88,550.22, 969 ,,,,,,,,,,,
317,PSG,Petersburg James A Johnson,Petersburg,AK,444.77,528.70, 963 ,,,,,,,,,,,
318,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,435.76,517.99, 942 ,,,,,,,,,,,
319,PQI,Presque Isle International,Presque Isle/Houlton,ME,486.01,577.72, 941 ,,,,,,,,,,,
320,EAU,Chippewa Valley Regional,Eau Claire,WI,468.41,556.79, 917 ,,,,,,,,,,,
321,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,117.69,139.89, 893 ,,,,,,,,,,,
322,HIB,Range Regional,Hibbing,MN,543.26,645.77, 859 ,,,,,,,,,,,
323,RKS,Southwest Wyoming Regional,Rock Springs,WY,447.43,531.85, 850 ,,,,,,,,,,,
324,DBQ,Dubuque Regional,Dubuque,IA,508.34,604.25, 847 ,,,,,,,,,,,
325,JLN,Joplin Regional,Joplin,MO,496.07,589.67, 830 ,,,,,,,,,,,
326,ALO,Waterloo Regional,Waterloo,IA,483.06,574.21, 829 ,,,,,,,,,,,
327,OWB,Owensboro Daviess County Regional,Owensboro,KY,128.97,153.30, 827 ,,,,,,,,,,,
328,OGD,Ogden-Hinckley,Ogden,UT,118.33,140.65, 813 ,,,,,,,,,,,
329,CDV,Merle K Mudhole Smith,Cordova,AK,378.14,449.49, 796 ,,,,,,,,,,,
330,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,505.37,600.73, 779 ,,,,,,,,,,,
331,APN,Alpena County Regional,Alpena,MI,489.13,581.42, 773 ,,,,,,,,,,,
332,CDC,Cedar City Regional,Cedar City,UT,324.01,385.15, 757 ,,,,,,,,,,,
333,RIW,Central Wyoming Regional,Riverton/Lander,WY,894.50,1063.28, 727 ,,,,,,,,,,,
334,PIH,Pocatello Regional,Pocatello,ID,609.76,724.81, 719 ,,,,,,,,,,,
334,SLN,Salina Regional,Salina,KS,328.68,390.70, 719 ,,,,,,,,,,,
336,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,416.26,494.81, 685 ,,,,,,,,,,,
337,MEI,Key Field,Meridian,MS,504.10,599.22, 680 ,,,,,,,,,,,
338,CNY,Canyonlands Regional,Moab,UT,279.10,331.76, 677 ,,,,,,,,,,,
339,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,476.74,566.69, 655 ,,,,,,,,,,,
340,PAH,Barkley Regional,Paducah,KY,465.26,553.05, 606 ,,,,,,,,,,,
341,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,378.31,449.70, 602 ,,,,,,,,,,,
342,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,274.27,326.02, 600 ,,,,,,,,,,,
343,WRG,Wrangell Airport,Wrangell,AK,419.50,498.65, 599 ,,,,,,,,,,,
344,EKO,Elko Regional,Elko,NV,606.87,721.37, 558 ,,,,,,,,,,,
345,MKG,Muskegon County,Muskegon,MI,419.87,499.10, 535 ,,,,,,,,,,,
346,HYA,Cape Cod Gateway,Hyannis,MA,295.29,351.00, 533 ,,,,,,,,,,,
347,VEL,Vernal Regional,Vernal,UT,357.80,425.31, 527 ,,,,,,,,,,,
348,JMS,Jamestown Regional,Jamestown,ND,457.77,544.15, 504 ,,,,,,,,,,,
349,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,470.43,559.20, 493 ,,,,,,,,,,,
350,INL,Falls International Einarson Field,International Falls,MN,548.59,652.11, 480 ,,,,,,,,,,,
351,PUB,Pueblo Memorial,Pueblo,CO,455.31,541.22, 465 ,,,,,,,,,,,
352,HYS,Hays Regional,Hays,KS,439.51,522.44, 448 ,,,,,,,,,,,
353,VCT,Victoria Regional,Victoria,TX,482.97,574.10, 424 ,,,,,,,,,,,
354,DEC,Decatur Airport,Decatur,IL,377.59,448.83, 422 ,,,,,,,,,,,
355,SHD,Shenandoah Valley Regional,Staunton,VA,375.00,445.76, 419 ,,,,,,,,,,,
356,LBL,Liberal Mid-America Regional,Liberal,KS,273.20,324.74, 356 ,,,,,,,,,,,
357,OGS,Ogdensburg International,Ogdensburg,NY,198.17,235.56, 347 ,,,,,,,,,,,
358,YAK,Yakutat Airport,Yakutat,AK,408.58,485.67, 326 ,,,,,,,,,,,
359,CGI,Cape Girardeau Regional,Cape Girardeau,MO,300.92,357.70, 310 ,,,,,,,,,,,
360,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,491.53,584.27, 309 ,,,,,,,,,,,
361,DDC,Dodge City Regional,Dodge City,KS,471.00,559.87, 308 ,,,,,,,,,,,
362,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,582.70,692.65, 288 ,,,,,,,,,,,
363,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,372.89,443.26, 283 ,,,,,,,,,,,
364,DVL,Devils Lake Regional,Devils Lake,ND,576.95,685.81, 266 ,,,,,,,,,,,
365,LWB,Greenbrier Valley,Lewisburg,WV,406.09,482.72, 242 ,,,,,,,,,,,
366,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,478.20,568.43, 234 ,,,,,,,,,,,
367,DUT,Unalaska Airport,Unalaska,AK,1035.91,1231.37, 232 ,,,,,,,,,,,
368,CVN,Clovis Regional,Clovis,NM,625.00,742.93, 228 ,,,,,,,,,,,
369,IPL,Imperial County,El Centro,CA,303.29,360.51, 221 ,,,,,,,,,,,
370,LEB,Lebanon Municipal,Lebanon-Hanover,NH,359.60,427.46, 192 ,,,,,,,,,,,
371,AUG,Augusta State,Augusta/Waterville,ME,332.74,395.53, 187 ,,,,,,,,,,,
372,TEX,Telluride Regional,Telluride,CO,895.60,1064.59, 171 ,,,,,,,,,,,
373,RUT,Rutland - Southern Vermont Regional,Rutland,VT,356.37,423.61, 155 ,,,,,,,,,,,
374,UIN,Quincy Regional-Baldwin Field,Quincy,IL,306.53,364.37, 146 ,,,,,,,,,,,
375,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,480.16,570.76, 132 ,,,,,,,,,,,
376,ENA,Kenai Municipal,Kenai,AK,592.43,704.21, 124 ,,,,,,,,,,,
377,MSL,Northwest Alabama Regional,Muscle Shoals,AL,301.00,357.80, 119 ,,,,,,,,,,,
378,CEZ,Cortez Municipal,Cortez,CO,565.86,672.63, 105 ,,,,,,,,,,,
379,IRK,Kirksville Regional,Kirksville,MO,401.86,477.68, 104 ,,,,,,,,,,,
380,PVC,Provincetown Municipal,Provincetown,MA,544.00,646.65, 103 ,,,,,,,,,,,
381,RKD,Knox County Regional,Rockland,ME,430.59,511.83, 102 ,,,,,,,,,,,
382,AIA,Alliance Municipal,Alliance,NE,492.50,585.43, 90 ,,,,,,,,,,,
383,AOO,Altoona-Blair County,Altoona,PA,462.70,550.01, 87 ,,,,,,,,,,,
384,DUJ,DuBois Regional,DuBois,PA,374.69,445.39, 72 ,,,,,,,,,,,
384,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,334.27,397.34, 72 ,,,,,,,,,,,
386,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,332.00,394.64, 69 ,,,,,,,,,,,
386,VQS,Antonio Rivera Rodriguez,Vieques,PR,524.08,622.96, 69 ,,,,,,,,,,,
388,ADK,Adak,Adak Island,AK,1009.48,1199.96, 66 ,,,,,,,,,,,
389,HOM,Homer Airport,Homer,AK,651.27,774.16, 65 ,,,,,,,,,,,
390,TVF,Thief River Falls Regional,Thief River Falls,MN,376.67,447.74, 60 ,,,,,,,,,,,
391,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,408.60,485.70, 58 ,,,,,,,,,,,
392,MSS,Massena International-Richards Field,Massena,NY,442.00,525.40, 56 ,,,,,,,,,,,
393,SOW,Show Low Regional,Show Low,AZ,807.00,959.27, 46 ,,,,,,,,,,,
394,SDY,Sidney Richland Regional,Sidney,MT,490.80,583.41, 45 ,,,,,,,,,,,
395,CNM,Cavern City Air Terminal,Carlsbad,NM,652.00,775.02, 43 ,,,,,,,,,,,
396,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,435.60,517.79, 34 ,,,,,,,,,,,
396,CDR,Chadron Municipal,Chadron,NE,517.50,615.15, 34 ,,,,,,,,,,,
396,MCK,McCook Ben Nelson Regional,McCook,NE,495.10,588.52, 34 ,,,,,,,,,,,
399,BFD,Bradford Regional,Bradford,PA,489.25,581.57, 32 ,,,,,,,,,,,
400,LNS,Lancaster Airport,Lancaster,PA,380.57,452.38, 29 ,,,,,,,,,,,
401,GDV,Dawson Community,Glendive,MT,330.50,392.86, 26 ,,,,,,,,,,,
402,MKK,Molokai,Hoolehua,HI,230.26,273.71, 20 ,,,,,,,,,,,
403,HVR,Havre City-County,Havre,MT,286.00,339.96, 16 ,,,,,,,,,,,
403,OLF,L. M. Clayton,Wolf Point,MT,694.40,825.43, 16 ,,,,,,,,,,,
405,VDZ,Valdez Pioneer Field,Valdez,AK,523.71,622.53, 13 ,,,,,,,,,,,
406,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,911.25,1083.19, 11 ,,,,,,,,,,,
407,CPX,Benjamin Rivera Noriega,Culebra,PR,439.25,522.13, 10 ,,,,,,,,,,,
408,LNY,Lanai Airport,Lanai,HI,367.65,437.02, 7 ,,,,,,,,,,,
408,CDB,Cold Bay Airport,Cold Bay,AK,902.00,1072.20, 7 ,,,,,,,,,,,
410,JHM,Kapalua Airport,Kapalua,HI,347.35,412.89, 6 ,,,,,,,,,,,
411,SDP,Sand Point,Sandpoint,AK,941.73,1119.42, 4 ,,,,,,,,,,,
412,HNM,Hana Airport,Hana,HI,270.00,320.95, 1 ,,,,,,,,,,,
413,SHH,Shishmaref Airport,Shishmaref,AK,904.00,1074.57, -   ,,,,,,,,,,,
413,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,362.89,431.37, -   ,,,,,,,,,,,
413,ISN,Sloulin Field International,Williston,ND,635.81,755.78, -   ,,,,,,,,,,,
413,WMO,White Mountain Airport,White Mountain,AK,335.00,398.21, -   ,,,,,,,,,,,
413,FKL,Venango Regional,Franklin/Oil City,PA,331.80,394.41, -   ,,,,,,,,,,,
413,IPT,Williamsport Regional,Williamsport,PA,417.23,495.95, -   ,,,,,,,,,,,
413,MCE,Merced Yosemite Regional,Merced,CA,817.17,971.36, -   ,,,,,,,,,,,
National Average,,,,,350.12,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
