Average Domestic Airline Itinerary Fares By Origin City for Q1 2014 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
264,TYR,Tyler Pounds Regional,Tyler,TX,440.20,563.12," 2,555 ",,,,,,,,,,,
265,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,468.14,598.86," 2,410 ",,,,,,,,,,,
266,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,87.56,112.01," 2,404 ",,,,,,,,,,,
267,MQT,Marquette Sawyer Regional,Marquette,MI,546.30,698.85," 2,351 ",,,,,,,,,,,
268,VLD,Valdosta Regional,Valdosta,GA,613.90,785.32," 2,319 ",,,,,,,,,,,
269,TXK,Texarkana Regional-Webb Field,Texarkana,AR,446.16,570.74," 2,313 ",,,,,,,,,,,
270,GTR,Golden Triangle Regional,Columbus,MS,585.92,749.53," 2,208 ",,,,,,,,,,,
271,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,441.55,564.85," 2,174 ",,,,,,,,,,,
272,OME,Nome Airport,Nome,AK,498.10,637.19," 2,131 ",,,,,,,,,,,
273,DHN,Dothan Regional,Dothan,AL,611.97,782.86," 2,019 ",,,,,,,,,,,
274,EAT,Pangborn Memorial,Wenatchee,WA,391.59,500.94," 1,991 ",,,,,,,,,,,
275,ABY,Southwest Georgia Regional,Albany,GA,621.32,794.82," 1,956 ",,,,,,,,,,,
276,OTZ,Ralph Wien Memorial,Kotzebue,AK,554.52,709.36," 1,913 ",,,,,,,,,,,
277,FLO,Florence Regional,Florence,SC,413.05,528.38," 1,888 ",,,,,,,,,,,
278,ALW,Walla Walla Regional,Walla Walla,WA,349.01,446.46," 1,871 ",,,,,,,,,,,
279,PGV,Pitt Greenville,Greenville,NC,438.00,560.30," 1,794 ",,,,,,,,,,,
280,GCK,Garden City Regional,Garden City,KS,470.97,602.48," 1,772 ",,,,,,,,,,,
281,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,607.10,776.62," 1,766 ",,,,,,,,,,,
282,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,447.80,572.84," 1,761 ",,,,,,,,,,,
283,COD,Yellowstone Regional,Cody,WY,415.53,531.56," 1,715 ",,,,,,,,,,,
284,SPN,Francisco C. Ada Saipan International,Saipan,TT,638.17,816.37," 1,674 ",,,,,,,,,,,
285,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,382.16,488.87," 1,638 ",,,,,,,,,,,
286,STC,St. Cloud Regional,St. Cloud,MN,131.18,167.81," 1,602 ",,,,,,,,,,,
287,BJI,Bemidji Regional,Bemidji,MN,196.40,251.24," 1,580 ",,,,,,,,,,,
288,GGG,East Texas Regional,Longview,TX,427.63,547.03," 1,544 ",,,,,,,,,,,
289,ABR,Aberdeen Regional,Aberdeen,SD,192.26,245.95," 1,504 ",,,,,,,,,,,
290,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,562.78,719.93," 1,491 ",,,,,,,,,,,
291,BQK,Brunswick Golden Isles,Brunswick,GA,519.38,664.41," 1,440 ",,,,,,,,,,,
292,CIU,Chippewa County International,Sault Ste. Marie,MI,543.56,695.34," 1,430 ",,,,,,,,,,,
293,ART,Watertown International,Watertown,NY,500.78,640.62," 1,415 ",,,,,,,,,,,
294,DLG,Dillingham Airport,Dillingham,AK,831.43,1063.60," 1,397 ",,,,,,,,,,,
295,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,625.87,800.63," 1,382 ",,,,,,,,,,,
296,GCC,Northeast Wyoming Regional,Gillette,WY,389.92,498.80," 1,379 ",,,,,,,,,,,
297,BRD,Brainerd Lakes Regional,Brainerd,MN,163.23,208.81," 1,324 ",,,,,,,,,,,
298,SHR,Sheridan County,Sheridan,WY,613.68,785.04," 1,300 ",,,,,,,,,,,
299,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,602.93,771.29," 1,287 ",,,,,,,,,,,
300,RHI,Rhinelander/Oneida County,Rhinelander,WI,190.55,243.75," 1,281 ",,,,,,,,,,,
301,PPG,Pago Pago International,Pago Pago,TT,906.90,1160.13," 1,272 ",,,,,,,,,,,
302,ESC,Delta County,Escanaba,MI,521.13,666.64," 1,268 ",,,,,,,,,,,
303,SCC,Deadhorse Airport,Deadhorse,AK,489.10,625.67," 1,246 ",,,,,,,,,,,
304,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,607.57,777.22," 1,181 ",,,,,,,,,,,
305,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,227.33,290.81," 1,149 ",,,,,,,,,,,
306,EAR,Kearney Regional,Kearney,NE,555.45,710.55," 1,142 ",,,,,,,,,,,
307,IMT,Ford,Iron Mountain/Kingsfd,MI,200.38,256.34," 1,141 ",,,,,,,,,,,
308,CMX,Houghton County Memorial,Hancock/Houghton,MI,422.96,541.06," 1,056 ",,,,,,,,,,,
309,BTM,Bert Mooney,Butte,MT,185.99,237.92," 1,024 ",,,,,,,,,,,
310,HOB,Lea County Regional,Hobbs,NM,491.44,628.66," 1,013 ",,,,,,,,,,,
311,AKN,King Salmon Airport,King Salmon,AK,903.56,1155.87, 980 ,,,,,,,,,,,
312,LAR,Laramie Regional,Laramie,WY,314.27,402.03, 969 ,,,,,,,,,,,
313,PSG,Petersburg James A Johnson,Petersburg,AK,411.86,526.87, 963 ,,,,,,,,,,,
314,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,463.37,592.76, 942 ,,,,,,,,,,,
315,PQI,Presque Isle International,Presque Isle/Houlton,ME,566.23,724.34, 941 ,,,,,,,,,,,
316,EAU,Chippewa Valley Regional,Eau Claire,WI,332.20,424.96, 917 ,,,,,,,,,,,
317,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,439.70,562.48, 893 ,,,,,,,,,,,
318,HIB,Range Regional,Hibbing,MN,562.28,719.28, 859 ,,,,,,,,,,,
319,RKS,Southwest Wyoming Regional,Rock Springs,WY,366.07,468.29, 850 ,,,,,,,,,,,
320,DBQ,Dubuque Regional,Dubuque,IA,441.28,564.50, 847 ,,,,,,,,,,,
321,JLN,Joplin Regional,Joplin,MO,429.05,548.86, 830 ,,,,,,,,,,,
322,ALO,Waterloo Regional,Waterloo,IA,442.72,566.34, 829 ,,,,,,,,,,,
323,OWB,Owensboro Daviess County Regional,Owensboro,KY,115.38,147.60, 827 ,,,,,,,,,,,
324,OGD,Ogden-Hinckley,Ogden,UT,84.65,108.29, 813 ,,,,,,,,,,,
325,CDV,Merle K Mudhole Smith,Cordova,AK,416.63,532.97, 796 ,,,,,,,,,,,
326,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,326.17,417.24, 788 ,,,,,,,,,,,
327,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,451.29,577.31, 779 ,,,,,,,,,,,
328,APN,Alpena County Regional,Alpena,MI,140.18,179.32, 773 ,,,,,,,,,,,
329,CDC,Cedar City Regional,Cedar City,UT,130.75,167.26, 757 ,,,,,,,,,,,
330,RIW,Central Wyoming Regional,Riverton/Lander,WY,600.96,768.76, 727 ,,,,,,,,,,,
331,PIH,Pocatello Regional,Pocatello,ID,242.95,310.79, 719 ,,,,,,,,,,,
332,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,612.94,784.09, 685 ,,,,,,,,,,,
333,MEI,Key Field,Meridian,MS,571.37,730.92, 680 ,,,,,,,,,,,
334,CNY,Canyonlands Regional,Moab,UT,177.41,226.95, 677 ,,,,,,,,,,,
335,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,345.93,442.53, 655 ,,,,,,,,,,,
336,PAH,Barkley Regional,Paducah,KY,325.12,415.91, 606 ,,,,,,,,,,,
337,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,567.26,725.65, 602 ,,,,,,,,,,,
338,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,329.25,421.19, 600 ,,,,,,,,,,,
339,WRG,Wrangell Airport,Wrangell,AK,408.99,523.19, 599 ,,,,,,,,,,,
340,PIR,Pierre Regional,Pierre,SD,633.81,810.79, 581 ,,,,,,,,,,,
341,EKO,Elko Regional,Elko,NV,203.07,259.78, 558 ,,,,,,,,,,,
342,MKG,Muskegon County,Muskegon,MI,348.10,445.29, 535 ,,,,,,,,,,,
343,HYA,Cape Cod Gateway,Hyannis,MA,653.60,836.11, 533 ,,,,,,,,,,,
344,VEL,Vernal Regional,Vernal,UT,275.11,351.93, 527 ,,,,,,,,,,,
345,JMS,Jamestown Regional,Jamestown,ND,567.40,725.84, 504 ,,,,,,,,,,,
346,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,710.13,908.41, 493 ,,,,,,,,,,,
347,INL,Falls International Einarson Field,International Falls,MN,189.70,242.67, 480 ,,,,,,,,,,,
348,PUB,Pueblo Memorial,Pueblo,CO,388.08,496.44, 465 ,,,,,,,,,,,
349,HYS,Hays Regional,Hays,KS,545.64,698.00, 448 ,,,,,,,,,,,
350,VCT,Victoria Regional,Victoria,TX,568.63,727.40, 424 ,,,,,,,,,,,
351,SHD,Shenandoah Valley Regional,Staunton,VA,435.17,556.69, 419 ,,,,,,,,,,,
352,ILG,New Castle,Wilmington,DE,195.49,250.08, 383 ,,,,,,,,,,,
353,LBL,Liberal Mid-America Regional,Liberal,KS,563.17,720.42, 356 ,,,,,,,,,,,
354,OGS,Ogdensburg International,Ogdensburg,NY,420.65,538.11, 347 ,,,,,,,,,,,
355,ATY,Watertown Regional,Watertown,SD,584.23,747.36, 336 ,,,,,,,,,,,
356,YAK,Yakutat Airport,Yakutat,AK,351.86,450.11, 326 ,,,,,,,,,,,
357,CGI,Cape Girardeau Regional,Cape Girardeau,MO,425.41,544.20, 310 ,,,,,,,,,,,
358,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,497.68,636.65, 309 ,,,,,,,,,,,
359,DDC,Dodge City Regional,Dodge City,KS,448.26,573.43, 308 ,,,,,,,,,,,
360,BKG,Branson Airport,Branson,MO,270.89,346.53, 303 ,,,,,,,,,,,
361,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,484.23,619.44, 288 ,,,,,,,,,,,
362,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,463.56,593.00, 283 ,,,,,,,,,,,
363,DVL,Devils Lake Regional,Devils Lake,ND,979.00,1252.37, 266 ,,,,,,,,,,,
364,LWB,Greenbrier Valley,Lewisburg,WV,369.76,473.01, 242 ,,,,,,,,,,,
365,MCW,Mason City Municipal,Mason City,IA,690.58,883.42, 234 ,,,,,,,,,,,
365,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,416.35,532.61, 234 ,,,,,,,,,,,
367,DUT,Unalaska Airport,Unalaska,AK,972.41,1243.94, 232 ,,,,,,,,,,,
368,LEB,Lebanon Municipal,Lebanon-Hanover,NH,445.59,570.01, 192 ,,,,,,,,,,,
369,BKW,Raleigh County Memorial,Beckley,WV,435.15,556.66, 190 ,,,,,,,,,,,
370,AUG,Augusta State,Augusta/Waterville,ME,393.17,502.96, 187 ,,,,,,,,,,,
371,TEX,Telluride Regional,Telluride,CO,655.65,838.73, 171 ,,,,,,,,,,,
372,RUT,Rutland - Southern Vermont Regional,Rutland,VT,430.50,550.71, 155 ,,,,,,,,,,,
373,UIN,Quincy Regional-Baldwin Field,Quincy,IL,482.78,617.59, 146 ,,,,,,,,,,,
374,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,489.88,626.67, 140 ,,,,,,,,,,,
375,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,516.83,661.15, 132 ,,,,,,,,,,,
376,ENA,Kenai Municipal,Kenai,AK,796.35,1018.72, 124 ,,,,,,,,,,,
377,MSL,Northwest Alabama Regional,Muscle Shoals,AL,382.35,489.12, 119 ,,,,,,,,,,,
378,TUP,Tupelo Regional,Tupelo,MS,685.36,876.74, 112 ,,,,,,,,,,,
379,IWD,Gogebic-Iron County,Ironwood,MI,527.67,675.01, 109 ,,,,,,,,,,,
380,CEZ,Cortez Municipal,Cortez,CO,664.94,850.61, 105 ,,,,,,,,,,,
381,IRK,Kirksville Regional,Kirksville,MO,409.89,524.34, 104 ,,,,,,,,,,,
382,PVC,Provincetown Municipal,Provincetown,MA,544.90,697.05, 103 ,,,,,,,,,,,
383,RKD,Knox County Regional,Rockland,ME,514.71,658.43, 102 ,,,,,,,,,,,
384,AIA,Alliance Municipal,Alliance,NE,522.50,668.40, 90 ,,,,,,,,,,,
385,PGA,Page Municipal,Page,AZ,580.44,742.52, 89 ,,,,,,,,,,,
386,AOO,Altoona-Blair County,Altoona,PA,485.78,621.43, 87 ,,,,,,,,,,,
387,DUJ,DuBois Regional,DuBois,PA,529.07,676.80, 72 ,,,,,,,,,,,
387,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,389.94,498.83, 72 ,,,,,,,,,,,
389,GLH,Greenville Mid Delta,Greenville,MS,626.75,801.76, 70 ,,,,,,,,,,,
390,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,640.20,818.96, 69 ,,,,,,,,,,,
390,VQS,Antonio Rivera Rodriguez,Vieques,PR,496.58,635.24, 69 ,,,,,,,,,,,
392,ADK,Adak,Adak Island,AK,976.05,1248.59, 66 ,,,,,,,,,,,
393,HOM,Homer Airport,Homer,AK,743.02,950.50, 65 ,,,,,,,,,,,
394,TVF,Thief River Falls Regional,Thief River Falls,MN,337.00,431.10, 60 ,,,,,,,,,,,
395,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,484.88,620.28, 58 ,,,,,,,,,,,
396,MSS,Massena International-Richards Field,Massena,NY,565.07,722.85, 56 ,,,,,,,,,,,
397,FOD,Fort Dodge Regional,Fort Dodge,IA,796.88,1019.39, 54 ,,,,,,,,,,,
398,SOW,Show Low Regional,Show Low,AZ,340.75,435.90, 46 ,,,,,,,,,,,
399,SDY,Sidney Richland Regional,Sidney,MT,456.09,583.45, 45 ,,,,,,,,,,,
400,CNM,Cavern City Air Terminal,Carlsbad,NM,458.67,586.74, 43 ,,,,,,,,,,,
401,CDR,Chadron Municipal,Chadron,NE,709.82,908.02, 34 ,,,,,,,,,,,
401,MCK,McCook Ben Nelson Regional,McCook,NE,594.43,760.41, 34 ,,,,,,,,,,,
403,BFD,Bradford Regional,Bradford,PA,420.80,538.30, 32 ,,,,,,,,,,,
404,LNS,Lancaster Airport,Lancaster,PA,400.44,512.26, 29 ,,,,,,,,,,,
405,GDV,Dawson Community,Glendive,MT,663.50,848.77, 26 ,,,,,,,,,,,
406,MKK,Molokai,Hoolehua,HI,340.23,435.23, 20 ,,,,,,,,,,,
407,HVR,Havre City-County,Havre,MT,495.67,634.07, 16 ,,,,,,,,,,,
407,OLF,L. M. Clayton,Wolf Point,MT,609.50,779.69, 16 ,,,,,,,,,,,
409,VDZ,Valdez Pioneer Field,Valdez,AK,704.06,900.66, 13 ,,,,,,,,,,,
410,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,728.30,931.66, 11 ,,,,,,,,,,,
411,LNY,Lanai Airport,Lanai,HI,906.83,1160.05, 7 ,,,,,,,,,,,
412,MCN,Middle Georgia Regional,Macon,GA,539.00,689.51, 4 ,,,,,,,,,,,
412,SDP,Sand Point,Sandpoint,AK,941.00,1203.76, 4 ,,,,,,,,,,,
414,SNP,St. Paul Island,St. Paul,AK,1018.56,1302.98, 3 ,,,,,,,,,,,
415,CEC,Jack McNamara Field,Crescent City,CA,378.73,484.48, -   ,,,,,,,,,,,
415,CIC,Chico Regional,Chico,CA,317.05,405.58, -   ,,,,,,,,,,,
415,CLD,McClellan-Palomar,Carlsbad,CA,324.97,415.71, -   ,,,,,,,,,,,
415,FKL,Venango Regional,Franklin/Oil City,PA,373.50,477.79, -   ,,,,,,,,,,,
415,FMN,Four Corners Regional,Farmington,NM,544.42,696.44, -   ,,,,,,,,,,,
415,FOE,Topeka Regional,Topeka,KS,351.14,449.19, -   ,,,,,,,,,,,
415,GBD,Great Bend Municipal,Great Bend,KS,339.50,434.30, -   ,,,,,,,,,,,
415,HON,Huron Regional,Huron,SD,800.89,1024.52, -   ,,,,,,,,,,,
415,IFP,Laughlin/Bullhead International,Bullhead City,AZ,196.16,250.93, -   ,,,,,,,,,,,
415,IGM,Kingman Airport,Kingman,AZ,418.00,534.72, -   ,,,,,,,,,,,
415,IPT,Williamsport Regional,Williamsport,PA,464.76,594.54, -   ,,,,,,,,,,,
415,ISN,Sloulin Field International,Williston,ND,670.44,857.64, -   ,,,,,,,,,,,
415,JHW,Chautauqua County/Jamestown,Jamestown,NY,404.12,516.96, -   ,,,,,,,,,,,
415,LAM,Los Alamos Airport,Los Alamos,NM,352.50,450.93, -   ,,,,,,,,,,,
415,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,368.25,471.07, -   ,,,,,,,,,,,
415,MCE,Merced Yosemite Regional,Merced,CA,310.00,396.56, -   ,,,,,,,,,,,
415,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,187.25,239.54, -   ,,,,,,,,,,,
415,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,370.34,473.76, -   ,,,,,,,,,,,
415,ROP,Benjamin Taisacan Manglona International,Rota,TT,209.00,267.36, -   ,,,,,,,,,,,
415,SPB,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,VI,565.00,722.77, -   ,,,,,,,,,,,
415,SVC,Grant County,Silver City/Hurley,NM,425.00,543.67, -   ,,,,,,,,,,,
415,VIS,Visalia Municipal,Visalia,CA,394.00,504.02, -   ,,,,,,,,,,,
415,WRL,Worland Municipal,Worland,WY,401.00,512.97, -   ,,,,,,,,,,,
415,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,108.82,139.21, -   ,,,,,,,,,,,
National Average,,,,,380.69,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
